input,subject,subject_type,data/object,relation,object,object_type
2009年，Tim_Berners-Lee为进一步推动语义网开放数据的发展，进一步提出了开放链接数据的五星级原则，如表2-3所示。,开放链接数据的五星级原则,知识图谱,属性,创建者,Tim_Berners-Lee,人物
2009年，Tim_Berners-Lee为进一步推动语义网开放数据的发展，进一步提出了开放链接数据的五星级原则，如表2-3所示。,开放链接数据的五星级原则,知识图谱,属性,创建时间,2009年,时间
表2-3开放链接数据的五星级原则Tim_Berners-Lee提出了实现五星级原则的四个步骤：●使用URIs对事物命名；●使用HTTP_URIs，以方便搜索；●使用RDF描述事物并提供SPARQL端点，以方便对RDF图谱查询；●链接不同的图谱（例如通过owl:sameAs），以方便数据重用。,开放链接数据的五星级原则,知识图谱,,由组成,使用URIs对事物命名,知识图谱
表2-3开放链接数据的五星级原则Tim_Berners-Lee提出了实现五星级原则的四个步骤：●使用URIs对事物命名；●使用HTTP_URIs，以方便搜索；●使用RDF描述事物并提供SPARQL端点，以方便对RDF图谱查询；●链接不同的图谱（例如通过owl:sameAs），以方便数据重用。,开放链接数据的五星级原则,知识图谱,,由组成,使用HTTP_URIs,知识图谱
表2-3开放链接数据的五星级原则Tim_Berners-Lee提出了实现五星级原则的四个步骤：●使用URIs对事物命名；●使用HTTP_URIs，以方便搜索；●使用RDF描述事物并提供SPARQL端点，以方便对RDF图谱查询；●链接不同的图谱（例如通过owl:sameAs），以方便数据重用。,开放链接数据的五星级原则,知识图谱,,由组成,使用RDF描述事物并提供SPARQL端点,知识图谱
表2-3开放链接数据的五星级原则Tim_Berners-Lee提出了实现五星级原则的四个步骤：●使用URIs对事物命名；●使用HTTP_URIs，以方便搜索；●使用RDF描述事物并提供SPARQL端点，以方便对RDF图谱查询；●链接不同的图谱（例如通过owl:sameAs），以方便数据重用。,开放链接数据的五星级原则,知识图谱,,由组成,链接不同的图谱,知识图谱
"每一份知识可以被分解为如下形式：(subject,predicate,object)。",知识,知识图谱,,等价,"(subject,predicate,object)",知识图谱
RDF中的主语是一个个体（Individual），个体是类的实例。,RDF中的主语,知识图谱,,等价,个体,知识图谱
RDF中的主语是一个个体（Individual），个体是类的实例。,RDF,知识图谱项目,,包含,RDF中的主语,知识图谱
RDF中的主语是一个个体（Individual），个体是类的实例。,个体,知识图谱,,等价,类的实例,知识图谱
RDF中的谓语是一个属性。,RDF中的谓语,知识图谱,,等价,属性,知识图谱
RDF中的主语是一个个体（Individual），个体是类的实例。,RDF,知识图谱项目,,包含,RDF中的谓语,知识图谱
属性可以连接两个个体，或者连接一个个体和一个数据类型的实例。,属性,知识图谱,属性,作用,连接两个个体,文本
属性可以连接两个个体，或者连接一个个体和一个数据类型的实例。,属性,知识图谱,属性,作用,连接一个个体和一个数据类型的实例,文本
"换言之，RDF中的宾语可以是一个个体，例如（IBM-Talk,speaker,Jeff）也可以是一个数据类型的实例，例如（IBM-Talk,talkDate,“05-10-2012”^xsd:date）。",RDF中的宾语,知识图谱,,等价,个体,知识图谱
"换言之，RDF中的宾语可以是一个个体，例如（IBM-Talk,speaker,Jeff）也可以是一个数据类型的实例，例如（IBM-Talk,talkDate,“05-10-2012”^xsd:date）。",RDF中的宾语,知识图谱,,等价,数据类型的实例,知识图谱
RDF中的主语是一个个体（Individual），个体是类的实例。,RDF,知识图谱项目,,包含,RDF中的宾语,知识图谱
在RDF中，三元组中的主谓宾都有一个全局标识URI，包括以上例子中的Jeff、IBM_Talk_和KG，如图2-7所示。,RDF中的主语,知识图谱,属性,由组成,一个全局标识URI,知识图谱
在RDF中，三元组中的主谓宾都有一个全局标识URI，包括以上例子中的Jeff、IBM_Talk_和KG，如图2-7所示。,RDF中的谓语,知识图谱,属性,由组成,一个全局标识URI,知识图谱
在RDF中，三元组中的主谓宾都有一个全局标识URI，包括以上例子中的Jeff、IBM_Talk_和KG，如图2-7所示。,RDF中的宾语,知识图谱,属性,由组成,一个全局标识URI,知识图谱
RDF允许没有全局标识的空白节点（Blank_Node）。,RDF,知识图谱项目,,实现,没有全局标识的空白节点,知识图谱
空白节点的前缀为“_”。,空白节点的前缀,知识图谱,属性,被定义为,“_”,文本
RDF是抽象的数据模型，支持不同的序列化格式，例如RDF/XML、Turtle和N-Triple，如图2-10所示。,RDF,知识图谱项目,,属于,抽象的数据模型,知识图谱
RDF是抽象的数据模型，支持不同的序列化格式，例如RDF/XML、Turtle和N-Triple，如图2-10所示。,RDF,知识图谱项目,,实现,不同的序列化格式,知识图谱
RDF是抽象的数据模型，支持不同的序列化格式，例如RDF/XML、Turtle和N-Triple，如图2-11所示。,不同的序列化格式,知识图谱,,包含,RDF/XML,知识图谱项目
RDF是抽象的数据模型，支持不同的序列化格式，例如RDF/XML、Turtle和N-Triple，如图2-12所示。,不同的序列化格式,知识图谱,,包含,Turtle,知识图谱项目
RDF是抽象的数据模型，支持不同的序列化格式，例如RDF/XML、Turtle和N-Triple，如图2-13所示。,不同的序列化格式,知识图谱,,包含,N-Triple,知识图谱项目
图2-10不同的序列化格式2.开放世界假设不同于经典数据库采用封闭世界假设，RDF采用的是开放世界假设。,RDF,知识图谱项目,属性,方法,开放世界假设,文本
采用开放世界假设意味着RDF图谱可以被分布式储存，如图2-11所示。,RDF图谱,知识图谱,,实现,分布式储存,知识图谱
RDF用到了类以及属性描述个体之间的关系。,RDF,知识图谱项目,属性,作用,用类以及属性描述个体之间的关系,文本
这些类和属性由模式（schema）定义。,类,知识图谱,,来源,模式,知识图谱
这些类和属性由模式（schema）定义。,属性,知识图谱,,来源,模式,知识图谱
RDF_Schema（RDF模式，简称RDFS）提供了对类和属性的简单描述，从而给RDF数据提供词汇建模的语言。,RDF_Schema,知识图谱项目,,等价,RDFS,知识图谱项目
RDF_Schema（RDF模式，简称RDFS）提供了对类和属性的简单描述，从而给RDF数据提供词汇建模的语言。,RDFS,知识图谱项目,,包含,对类和属性的简单描述,知识图谱
RDFS提供了最基本的对类和属性的描述元语：●rdf:type：用于指定个体的类；●rdfs:subClassOf：用于指定类的父类；●rdfs:subPropertyOf：用于指定属性的父属性；●rdfs:domain：用于指定属性的定义域；●rdfs:range：用于指定属性的值域。,RDFS,知识图谱项目,,包含,对类和属性的描述元语,知识图谱
RDFS提供了最基本的对类和属性的描述元语：●rdf:type：用于指定个体的类；●rdfs:subClassOf：用于指定类的父类；●rdfs:subPropertyOf：用于指定属性的父属性；●rdfs:domain：用于指定属性的定义域；●rdfs:range：用于指定属性的值域。,对类和属性的描述元语,知识图谱,,包含,rdf:type,知识图谱
RDFS提供了最基本的对类和属性的描述元语：●rdf:type：用于指定个体的类；●rdfs:subClassOf：用于指定类的父类；●rdfs:subPropertyOf：用于指定属性的父属性；●rdfs:domain：用于指定属性的定义域；●rdfs:range：用于指定属性的值域。,对类和属性的描述元语,知识图谱,,包含,rdfs:subClassOf,知识图谱
RDFS提供了最基本的对类和属性的描述元语：●rdf:type：用于指定个体的类；●rdfs:subClassOf：用于指定类的父类；●rdfs:subPropertyOf：用于指定属性的父属性；●rdfs:domain：用于指定属性的定义域；●rdfs:range：用于指定属性的值域。,对类和属性的描述元语,知识图谱,,包含,rdfs:subPropertyOf,知识图谱
RDFS提供了最基本的对类和属性的描述元语：●rdf:type：用于指定个体的类；●rdfs:subClassOf：用于指定类的父类；●rdfs:subPropertyOf：用于指定属性的父属性；●rdfs:domain：用于指定属性的定义域；●rdfs:range：用于指定属性的值域。,对类和属性的描述元语,知识图谱,,包含,rdfs:domain,知识图谱
RDFS提供了最基本的对类和属性的描述元语：●rdf:type：用于指定个体的类；●rdfs:subClassOf：用于指定类的父类；●rdfs:subPropertyOf：用于指定属性的父属性；●rdfs:domain：用于指定属性的定义域；●rdfs:range：用于指定属性的值域。,对类和属性的描述元语,知识图谱,,包含,rdfs:range,知识图谱
RDFS提供了最基本的对类和属性的描述元语：●rdf:type：用于指定个体的类；●rdfs:subClassOf：用于指定类的父类；●rdfs:subPropertyOf：用于指定属性的父属性；●rdfs:domain：用于指定属性的定义域；●rdfs:range：用于指定属性的值域。,rdf:type,知识图谱,属性,被定义为,用于指定个体的类,文本
RDFS提供了最基本的对类和属性的描述元语：●rdf:type：用于指定个体的类；●rdfs:subClassOf：用于指定类的父类；●rdfs:subPropertyOf：用于指定属性的父属性；●rdfs:domain：用于指定属性的定义域；●rdfs:range：用于指定属性的值域。,rdfs:subClassOf,知识图谱,属性,被定义为,指定类的父类,文本
RDFS提供了最基本的对类和属性的描述元语：●rdf:type：用于指定个体的类；●rdfs:subClassOf：用于指定类的父类；●rdfs:subPropertyOf：用于指定属性的父属性；●rdfs:domain：用于指定属性的定义域；●rdfs:range：用于指定属性的值域。,rdfs:subPropertyOf,知识图谱,属性,被定义为,指定属性的父属性,文本
RDFS提供了最基本的对类和属性的描述元语：●rdf:type：用于指定个体的类；●rdfs:subClassOf：用于指定类的父类；●rdfs:subPropertyOf：用于指定属性的父属性；●rdfs:domain：用于指定属性的定义域；●rdfs:range：用于指定属性的值域。,rdfs:domain,知识图谱,属性,被定义为,指定属性的定义域,文本
RDFS提供了最基本的对类和属性的描述元语：●rdf:type：用于指定个体的类；●rdfs:subClassOf：用于指定类的父类；●rdfs:subPropertyOf：用于指定属性的父属性；●rdfs:domain：用于指定属性的定义域；●rdfs:range：用于指定属性的值域。,rdfs:range,知识图谱,属性,被定义为,指定属性的值域,文本
知识被分为两类，一类是数据层面的知识，例如haofen_type_Person（haofen是Person类的一个实例），另外一类是模式层面的知识，例如speaker_domainPerson（speaker属性的定义域是Person类）。,知识,知识图谱,,包含,数据层面的知识,知识图谱
知识被分为两类，一类是数据层面的知识，例如haofen_type_Person（haofen是Person类的一个实例），另外一类是模式层面的知识，例如speaker_domainPerson（speaker属性的定义域是Person类）。,知识,知识图谱,,包含,模式层面的知识,知识图谱
图2-13Author是Creator的子类图2-14RDFS示例2.3.2OWL和OWL2Fragments前面介绍了RDF和RDFS，通过RDF（S）可以表示一些简单的语义，但在更复杂的场景下，RDF（S）语义的表达能力显得太弱，还缺少常用的特征：（1）对于局部值域的属性定义。,RDFS,知识图谱项目,属性,缺点,缺少对于局部值域的属性定义,文本
RDF（S）语义的表达能力显得太弱，还缺少常用的特征：（2）类、属性、个体的等价性。,RDFS,知识图谱项目,属性,缺点,缺少类、属性、个体的等价性,文本
RDF（S）语义的表达能力显得太弱，还缺少常用的特征：（3）不相交类的定义。,RDFS,知识图谱项目,属性,缺点,缺少不相交类的定义,文本
RDF（S）语义的表达能力显得太弱，还缺少常用的特征：（4）基数约束。,RDFS,知识图谱项目,属性,缺点,缺少基数约束,文本
RDF（S）语义的表达能力显得太弱，还缺少常用的特征：（5）关于属性特性的描述。,RDFS,知识图谱项目,属性,缺点,缺少关于属性特性的描述,文本
为了得到一个表达能力更强的本体语言，W3C提出了OWL语言扩展RDFS，作为在语义网上表示本体的推荐语言。,OWL,知识图谱项目,属性,目标,得到一个表达能力更强的本体语言,文本
为了得到一个表达能力更强的本体语言，W3C提出了OWL语言扩展RDFS，作为在语义网上表示本体的推荐语言。,OWL,知识图谱项目,属性,被定义为,在语义网上表示本体的推荐语言,文本
1.OWL的语言特征如图2-15所示，OWL1有OWL_Lite、OWL_DL、OWL_Full三个子语言，三个子语言的特征和使用限制举例如表2-4所示。,OWL1,知识图谱项目,,包含,OWL_Lite,知识图谱项目
1.OWL的语言特征如图2-15所示，OWL1有OWL_Lite、OWL_DL、OWL_Full三个子语言，三个子语言的特征和使用限制举例如表2-4所示。,OWL1,知识图谱项目,,包含,OWL_DL,知识图谱项目
1.OWL的语言特征如图2-15所示，OWL1有OWL_Lite、OWL_DL、OWL_Full三个子语言，三个子语言的特征和使用限制举例如表2-4所示。,OWL1,知识图谱项目,,包含,OWL_Full,知识图谱项目
首先，OWL_Full可以看成是RDF的扩展；其次，OWL_Lite和OWL_Full可以看成是一个约束化的RDF的扩展；再次，所有的OWL文Full文档；最档（Lite、DL、Full）都是一个RDF文档，所有的RDF文档都是一个OWL后，只有一些RDF文档是一个合法的OWL_Lite和OWL_DL文档。,OWL_Full,知识图谱项目,,等价,RDF的扩展,知识图谱项目
首先，OWL_Full可以看成是RDF的扩展；其次，OWL_Lite和OWL_Full可以看成是一个约束化的RDF的扩展；再次，所有的OWL文Full文档；最档（Lite、DL、Full）都是一个RDF文档，所有的RDF文档都是一个OWL后，只有一些RDF文档是一个合法的OWL_Lite和OWL_DL文档。,OWL_Full,知识图谱项目,,等价,一个约束化的RDF的扩展,知识图谱项目
首先，OWL_Full可以看成是RDF的扩展；其次，OWL_Lite和OWL_Full可以看成是一个约束化的RDF的扩展；再次，所有的OWL文Full文档；最档（Lite、DL、Full）都是一个RDF文档，所有的RDF文档都是一个OWL后，只有一些RDF文档是一个合法的OWL_Lite和OWL_DL文档。,OWL_Lite,知识图谱项目,,等价,一个约束化的RDF的扩展,知识图谱项目
2.OWL的重要词汇（1）等价性声明。,OWL,知识图谱项目,,包含,OWL的重要词汇,知识图谱
2.OWL的重要词汇（1）等价性声明。,OWL的重要词汇,知识图谱,,包含,等价性声明,知识图谱
等价性声明的内容是声明两个类、属性和实例是等价的。,等价性声明,知识图谱,属性,内容,声明两个类、属性和实例是等价的,文本
OWL的重要词汇（2）属性传递性声明。,OWL的重要词汇,知识图谱,,包含,属性传递性声明,知识图谱
属性传递性声明的内容是声明一个属性是传递关系。,属性传递性声明,知识图谱,属性,内容,声明一个属性是传递关系,文本
OWL的重要词汇（3）属性互逆声明。,OWL的重要词汇,知识图谱,,包含,属性互逆声明,知识图谱
属性互逆声明的内容是声明两个属性有互逆的关系。,属性互逆声明,知识图谱,属性,内容,声明两个属性有互逆的关系,文本
OWL的重要词汇（4）属性的函数性声明。,OWL的重要词汇,知识图谱,,包含,属性的函数性声明,知识图谱
属性的函数性声明的内容是声明一个属性是函数。,属性的函数性声明,知识图谱,属性,内容,声明一个属性是函数,文本
OWL的重要词汇（5）属性的对称性声明。,OWL的重要词汇,知识图谱,,包含,属性的对称性声明,知识图谱
属性的对称性声明的内容是声明一个属性是对称的。,属性的对称性声明,知识图谱,属性,内容,声明一个属性是对称的,文本
OWL的重要词汇（6）属性的全称限定声明。,OWL的重要词汇,知识图谱,,包含,属性的全称限定声明。,知识图谱
属性的全称限定声明的内容是声明一个属性是全称限定。,属性的全称限定声明。,知识图谱,属性,内容,声明一个属性是全称限定,文本
OWL的重要词汇（7）属性的存在限定声明。,OWL的重要词汇,知识图谱,,包含,属性的存在限定声明。,知识图谱
属性的存在限定声明的内容是声明一个属性是存在限定。,属性的存在限定声明。,知识图谱,属性,内容,声明一个属性是存在限定,文本
OWL的重要词汇（8）属性的基数限定声明。,OWL的重要词汇,知识图谱,,包含,属性的基数限定声明。,知识图谱
属性的基数限定声明的内容是声明一个属性的基数。,属性的基数限定声明。,知识图谱,属性,内容,声明一个属性的基数,文本
OWL的重要词汇（9）相交的类声明。,OWL的重要词汇,知识图谱,,包含,相交的类声明,知识图谱
相交的类声明的内容是声明一个类是等价于两个类相交。,相交的类声明,知识图谱,属性,内容,声明一个类是等价于两个类相交,文本
