input,subject,subject_type,data/object,relation,object,object_type
主要的开源RDF三元组数据库包括：Apache旗下的Jena、Eclipse旗下的RDF4J以及源自学术界的RDF-3X和gStore；主要的商业RDF三元组数据库包括：Virtuoso、AllegroGraph、GraphDB和BlazeGraph。,Virtuoso,知识存储,,包含,Virtuoso,知识图谱项目
主要的开源RDF三元组数据库包括：Apache旗下的Jena、Eclipse旗下的RDF4J以及源自学术界的RDF-3X和gStore；主要的商业RDF三元组数据库包括：Virtuoso、AllegroGraph、GraphDB和BlazeGraph。,AllegroGraph,知识存储,,包含,AllegroGraph,知识图谱项目
主要的开源RDF三元组数据库包括：Apache旗下的Jena、Eclipse旗下的RDF4J以及源自学术界的RDF-3X和gStore；主要的商业RDF三元组数据库包括：Virtuoso、AllegroGraph、GraphDB和BlazeGraph。,GraphDB,知识存储,,包含,GraphDB,知识图谱项目
主要的开源RDF三元组数据库包括：Apache旗下的Jena、Eclipse旗下的RDF4J以及源自学术界的RDF-3X和gStore；主要的商业RDF三元组数据库包括：Virtuoso、AllegroGraph、GraphDB和BlazeGraph。,BlazeGraph,知识存储,,包含,BlazeGraph,知识图谱项目
ApacheJena将以实践形式进行详细介绍；下面分别介绍RDF4J、RDF-3X、gStore、Virtuoso、AllegroGraph、GraphDB和BlazeGraph。,ApacheJena,知识存储,,包含,Apache Jena,知识图谱项目
1.开源RDF三元组数据库RDF4JRDF4J目前是Eclipse基金会旗下的开源孵化项目，其前身是荷兰软件公司Aduna开发的Sesame框架。,RDF4J,知识存储,,属于,Eclipse基金会旗下的开源孵化项目,知识图谱项目
RDF4J框架的重要特点是其模块化的软件架构设计。,RDF4J,知识存储,属性,特点,模块化的软件架构设计,文本
图3-16RDF4J的高层架构图（1）底层的RDF模型定义了URI、空节点（Blank_Node）、字面值（Literal）和语句（Statement）等RDF基本元素。,RDF模型,知识存储,,包含,底层的RDF元素,知识存储
图3-16RDF4J的高层架构图（1）底层的RDF模型定义了URI、空节点（Blank_Node）、字面值（Literal）和语句（Statement）等RDF基本元素。,RDF模型,知识存储,,包含,RDF基本元素,知识存储
（2）Rio代表“RDF_I/O”，即RDF输入/输出，包括各种RDF文件格式的解析器（Parser）和编写器（Writer），解析器负责将RDF文件解析为RDF模型中的三元组语句，编写器负责将三元组语句写为RDF文件。,Rio,知识存储,,包含,RDF_I/O,知识存储
（4）存储库API（Repository_API）是用户使用的RDF管理和处理高层API，提供RDF的存储、查询和推理等服务，面向终端用户，简单易用；存储库API的一种实现是基于本地SAIL实现的SailRepository，另一种是基于远程HTTP服务器实现的HttpRepository。,存储库API,知识存储,,等价,RDF管理和处理高层API,知识存储
（4）存储库API（Repository_API）是用户使用的RDF管理和处理高层API，提供RDF的存储、查询和推理等服务，面向终端用户，简单易用；存储库API的一种实现是基于本地SAIL实现的SailRepository，另一种是基于远程HTTP服务器实现的HttpRepository。,存储库API,知识存储,属性,英文名,Repository_API,文本
（5）架构图的顶层是用户开发的应用程序和HTTP服务器，用户应用程序直接调用存储库API;HTTP服务器实现了通过HTTP访问存储库API的Web服务，可通过HttpClient库与HTTP服务器进行远程通信，从而访问远程RDF4J存储库。,架构图的顶层,知识存储,属性,内容,用户开发的应用程序和HTTP服务器,文本
（5）架构图的顶层是用户开发的应用程序和HTTP服务器，用户应用程序直接调用存储库API;HTTP服务器实现了通过HTTP访问存储库API的Web服务，可通过HttpClient库与HTTP服务器进行远程通信，从而访问远程RDF4J存储库。,用户应用程序,知识存储,,由组成,直接调用存储库API,知识存储
（5）架构图的顶层是用户开发的应用程序和HTTP服务器，用户应用程序直接调用存储库API;HTTP服务器实现了通过HTTP访问存储库API的Web服务，可通过HttpClient库与HTTP服务器进行远程通信，从而访问远程RDF4J存储库。,HTTP服务器,知识存储,属性,目标,通过HTTP访问存储库API的Web服务,文本
（5）架构图的顶层是用户开发的应用程序和HTTP服务器，用户应用程序直接调用存储库API;HTTP服务器实现了通过HTTP访问存储库API的Web服务，可通过HttpClient库与HTTP服务器进行远程通信，从而访问远程RDF4J存储库。,HTTP服务器,知识存储,属性,特点,可通过HttpClient库与HTTP服务器进行远程通信,文本
（5）架构图的顶层是用户开发的应用程序和HTTP服务器，用户应用程序直接调用存储库API;HTTP服务器实现了通过HTTP访问存储库API的Web服务，可通过HttpClient库与HTTP服务器进行远程通信，从而访问远程RDF4J存储库。,HTTP服务器,知识存储,属性,方法,访问远程RDF4J存储库,文本
目前，RDF-3X只支持Linux系统。,Linux系统,知识存储,,实现,RDF-3X,知识图谱项目
RDF-3X的最大特点在于其为RDF数据精心打造的压缩物理存储方案、查询处理和查询优化技术。,RDF-3X,知识图谱项目,属性,目标,为RDF数据精心打造的压缩物理存储方案、查询处理和查询优化技术,文本
在逻辑存储上，虽然以简单的三元组表为基础，但首次提出全索引方案：建立6种三元组索引spo、sop、osp、ops、pso和pos；建立6种二元聚合索引sp、ps、so、os、po和op；建立3种一元聚合索引s、p、o。,spo,知识存储,,属于,全索引方案,知识存储
借助巧妙设计的三元组压缩技术，全索引方案的空间开销是可以接受的，全索引为查询处理和优化带来了巨大便利。,全索引,知识存储,属性,作用,查询处理和优化带来便利,文本
对于利用全索引方案的查找，仅以spo索引为例进行举例。,全索引方案的查找,知识存储,,包含,spo索引,知识存储
"如图3-18所示，利用spo索引查找三元组模式(Albert_Einstein,invented,?x),spo索引中存储的是已经进行字典编码之后的由整数id值组成的(s,p,o)三元组，并且已按照s、p、o值由小到大的顺序进行了排序。",spo索引,知识存储,,属于,查找三元组模式,知识存储
图3-18使用spo索引进行三元组模式查找RDF-3X的查询处理器首先对SPARQL查询进行转化，生成若干查询执行计划；对于仅包含一个三元组模式的查询，可以通过一次相应索引查找操作完成；对于由多个三元组模式组成的查询，需要对多个连接的顺序进行优化。,查询处理器,知识存储,,实现,查询执行计划生成,知识存储
同时，RDF-3X还开发了基于代价模型的选择度评估（Selectivity_Estimates）机制，采用选择度直方图和频繁连接路径相结合的方法进行查询执行计划的选择度评估。,RDF-3X,知识图谱项目,,来源,基于代价模型的选择度评估（Selectivity_Estimates）机制,知识存储
同时，RDF-3X还开发了基于代价模型的选择度评估（Selectivity_Estimates）机制，采用选择度直方图和频繁连接路径相结合的方法进行查询执行计划的选择度评估。,基于代价模型的选择度评估,知识存储,属性,英文名,Selectivity_Estimates,文本
RDF-3X是命令行程序，使用RDF-3X装载RDF文件music_1000_triples.nt的命令如图3-19所示，其中的rdf3xload是命令名称，testds是数据库名称；进行SPARQL查询的命令如图3-20所示，rdf3query是命令名称，sparql.rq是SPARQL查询文件名称。,RDF-3X,知识图谱项目,,包含,命令行程序,知识存储
图3-19使用RDF-3X装载RDF文件图3-20使用RDF-3X进行SPARQL查询3.开源RDF三元组数据库gStoregStore是基于图的RDF三元组数据库。,gStore,知识图谱项目,,属于,基于图的RDF三元组数据库,知识存储
gStore将RDF图G中的每个实体节点及其邻居属性和属性值编码成一个二进制位串，由这些位串作为节点组成一张与RDF图G对应的标签图G*。,gStore,知识图谱项目,属性,内容,将RDF图G中的每个实体节点及其邻居属性和属性值编码成一个二进制位串，由这些位串作为节点组成一张与RDF图G对应的标签图G*,文本
目前，gStore已经作为开源项目发布，源代码和文档可以从其GitHub项目网站下载。,gStore,知识图谱项目,,属于,开源项目,知识存储
与RDF-3X一样，gStore只能在Linux系统上运行。,gStore,知识图谱项目,,属于,Linux系统上的应用,知识存储
4.商业RDF三元组数据库VirtuosoVirtuoso虽然是可以支持多种数据模型的混合数据库管理系统，但其基础源自开发了多年的传统关系数据库管理系统，因此具备较为完善的事务管理、并发控制和完整性机制。,Virtuoso,知识图谱项目,,属于,商业RDF三元组数据库,知识存储
Virtuoso同时发布了商业版本VirtuosoUniversalServer（Virtuoso统一服务器）和开源版本OpenLinkVirtuoso。,Virtuoso,知识图谱项目,,包含,VirtuosoUniversalServer,知识图谱项目
Virtuoso同时发布了商业版本VirtuosoUniversalServer（Virtuoso统一服务器）和开源版本OpenLinkVirtuoso。,Virtuoso,知识图谱项目,,包含,OpenLinkVirtuoso,知识图谱项目
图3-21使用Virtuoso进行SPARQL查询5.商业RDF三元组数据库AllegroGraphAllegroGraph是Franz公司开发的RDF三元组数据库。,AllegroGraph,知识图谱项目,,属于,商业RDF三元组数据库,知识存储
图3-21使用Virtuoso进行SPARQL查询5.商业RDF三元组数据库AllegroGraphAllegroGraph是Franz公司开发的RDF三元组数据库。,AllegroGraph,知识图谱项目,,属于,Franz公司开发的RDF三元组数据库,知识存储
由于Franz公司有着深厚的人工智能背景，早期一直开发Common_Lisp和Prolog语言的实现工具，这使得AllegroGraph对语义推理功能具有较为完善的支持。,AllegroGraph,知识图谱项目,,属于,知识图谱,知识图谱
AllegroGraph除了三元组数据库的基本功能外，还支持动态物化的RDFS++推理机、OWL2_RL推理机、Prolog规则推理系统、时空推理机制、社会网络分析库、可视化RDF图浏览器等。,AllegroGraph,知识图谱项目,,包含,三元组数据库,知识存储
同时，AllegroGraph支持Java、Python、C#、Ruby、Clojure/Scala、Lisp等多种语言的编程访问接口。,AllegroGraph,知识图谱项目,,包含,编程访问接口,知识存储
6.商业RDF三元组数据库GraphDBGraphDB是RDF三元组数据库，其前身OWLIM一直是支持W3C语义Web标准的主流产品。,GraphDB,知识图谱项目,,属于,RDF三元组数据库,知识存储
GraphDB目前有社区免费版、标准版和企业版，其中企业版支持多台机器的集群分布式部署。,GraphDB,知识图谱项目,,包含,社区免费版,知识存储
GraphDB目前有社区免费版、标准版和企业版，其中企业版支持多台机器的集群分布式部署。,GraphDB,知识图谱项目,,包含,标准版,知识存储
GraphDB目前有社区免费版、标准版和企业版，其中企业版支持多台机器的集群分布式部署。,GraphDB,知识图谱项目,,包含,企业版,知识存储
GraphDB的高层架构如图3-26所示。,GraphDB,知识图谱项目,, 包含,高层架构,知识存储
（3）Connectors是GraphDB连接外部工具的桥梁，包括用于建立快速关键字查找功能的Lucene和用于建立搜索引擎的Solr和Elasticsearch。,Connectors,知识图谱项目,,属于,GraphDB连接外部工具的桥梁,知识图谱项目
