input,subject,relation,object
在进行严格字符串比较之前，需要对字符串进行规范化，这能提高后续比较的结果。,规范化,属于,严格字符串比较之前，需要对字符串进行规范化
在进行严格字符串比较之前，需要对字符串进行规范化，这能提高后续比较的结果。,严格字符串比较之前，需要对字符串进行规范化,实现,提高后续比较的结果
在进行严格字符串比较之前，需要对字符串进行规范化，这能提高后续比较的结果。,规范化,中文名,对字符串进行规范化
这些规范化操作主要针对拉丁语系，对于其他的语言来说，规范化过程会有所不同。,规范化操作,属于,拉丁语系
这些规范化操作主要针对拉丁语系，对于其他的语言来说，规范化过程会有所不同。,规范化操作,实现,对于其他的语言来说，规范化过程会有所不同
在规范字符串的基础上，能进一步度量不同字符串间的相似程度。,相似度量,属于,规范字符串
在规范字符串的基础上，能进一步度量不同字符串间的相似程度。,相似度量,实现,度量不同字符串间的相似程度
常用的字符串度量方法有：汉明距离、子串相似度、编辑距离和路径距离等。,常用的字符串度量方法,属于,字符串度量方法
常用的字符串度量方法有：汉明距离、子串相似度、编辑距离和路径距离等。,编辑距离,实现,字符串度量
常用的字符串度量方法有：汉明距离、子串相似度、编辑距离和路径距离等。,编辑距离,中文名,字符串度量方法
"如果两个字符串完全相同，它们间的相似度为1；如果字符串间不存在任何相似，则相似度为0；如果字符串间存在部分相似，则相似度为区间(0,1)中的某个值。",相似度,属于,字符串间不存在任何相似
"如果两个字符串完全相同，它们间的相似度为1；如果字符串间不存在任何相似，则相似度为0；如果字符串间存在部分相似，则相似度为区间(0,1)中的某个值。",相似度,实现,如果两个字符串完全相同
定义5.2任意两字符串s和t，如果存在两个字符串p和q，且s=p+t+q或t=p+s+q，那么称t是s的子串或s是t的子串。,子串,属于,任意两字符串s和t
定义5.2任意两字符串s和t，如果存在两个字符串p和q，且s=p+t+q或t=p+s+q，那么称t是s的子串或s是t的子串。,子串,实现,s=p+t+q或t=p+s+q
定义5.2任意两字符串s和t，如果存在两个字符串p和q，且s=p+t+q或t=p+s+q，那么称t是s的子串或s是t的子串。,子串,等价,两字符串s和t
还可进一步精确度量两字符串包含共同部分的比例，即子串相似度。,子串相似度,属于,精确度量两字符串包含共同部分的比例
还可进一步精确度量两字符串包含共同部分的比例，即子串相似度。,子串相似度,实现,进一步精确度量两字符串包含共同部分的比例，即子串相似度
定义5.3子串相似度度量任意两个字符串s和t间的相似度δ，令x为s和t的最大共同子串，则它们的子串相似度为：字符串间的相似度还能通过编辑距离来度量。,子串相似度度量,属于,任意两个字符串s和t间的相似度δ
定义5.3子串相似度度量任意两个字符串s和t间的相似度δ，令x为s和t的最大共同子串，则它们的子串相似度为：字符串间的相似度还能通过编辑距离来度量。,编辑距离,实现,字符串间的相似度
两字符串之间的编辑距离是指修改其中一个使之与另一个相同所需要的最小操作代价。,编辑距离,属于,计算两个字符串之间编辑操作的最小数量
两字符串之间的编辑距离是指修改其中一个使之与另一个相同所需要的最小操作代价。,编辑距离,实现,计算两个字符串之间编辑操作的最小数量
两字符串之间的编辑距离是指修改其中一个使之与另一个相同所需要的最小操作代价。,编辑距离,中文名,编辑两个字符串之间最小操作数量
显然，编辑距离越大，表示两字符串的相似程度越小。,编辑距离,属于,相似程度越小
显然，编辑距离越大，表示两字符串的相似程度越小。,编辑距离,实现,两字符串的相似程度越小
路径比较便是这类方法中的一种。,路径比较,属于,方法
路径比较便是这类方法中的一种。,路径比较,实现,比较两个路径
例如，比较两个概念的相似度时，可以将它们的所有父概念集中起来，并在相似度计算中考虑这些路径上的概念。,相似度计算,属于,比较两个概念的相似度
例如，比较两个概念的相似度时，可以将它们的所有父概念集中起来，并在相似度计算中考虑这些路径上的概念。,相似度计算,实现,将它们的所有父概念集中起来
例如，比较两个概念的相似度时，可以将它们的所有父概念集中起来，并在相似度计算中考虑这些路径上的概念。,相似度计算,中文名,比较两个概念的相似度
"定义5.5给定两个字符串序列和，它们之间的路径距离计算如下：有式中，δ’是某种字符串度量函数，并且λ∈[0,1]；当比较的两条路径出现空路径时，。",路径距离,属于,给定两个字符串序列和它们之间的路径距离计算
"定义5.5给定两个字符串序列和，它们之间的路径距离计算如下：有式中，δ’是某种字符串度量函数，并且λ∈[0,1]；当比较的两条路径出现空路径时，。",路径距离,实现,当比较的两条路径出现空路径时，
基于语言的方法依靠自然语言处理技术寻找概念或关系之间的联系。,基于语言的方法,属于,寻找概念或关系之间的联系
基于语言的方法依靠自然语言处理技术寻找概念或关系之间的联系。,基于语言的方法,实现,依靠自然语言处理技术
这类方法又可分为内部方法和外部方法，前者使用语言的内部属性，如形态和语法特点，后者则利用外部的资源，如词典等。,内部方法,属于,语言内部属性
这类方法又可分为内部方法和外部方法，前者使用语言的内部属性，如形态和语法特点，后者则利用外部的资源，如词典等。,内部方法,实现,使用语言的内部属性
它寻找同一字符串的不同语言形态，如Apple和Apples等。,SPO,属于,概念/查询相似度
它寻找同一字符串的不同语言形态，如Apple和Apples等。,SPO,实现,寻找同一字符串的不同语言形态
寻找词形变化的算法很多，最著名的是Porter_M_F提出的Stemming算法[22]。,Porter_M_F,属于,寻找词形变化的算法
寻找词形变化的算法很多，最著名的是Porter_M_F提出的Stemming算法[22]。,Porter_M_F,实现,Stemming算法
寻找词形变化的算法很多，最著名的是Porter_M_F提出的Stemming算法[22]。,Porter_M_F,中文名,Porter_M_F
例如，使用WordNet能判断两个术语是否有同义或上下义关系。,WordNet,属于,判断两个术语是否有同义或上下义关系
例如，使用WordNet能判断两个术语是否有同义或上下义关系。,WordNet,实现,能判断两个术语是否有同义或上下义关系
尽管基于术语的相似度度量方法很多，但是根据它很难得到比较好的映射结果，一般仅能判断概念或关系之间等价的可能程度，而对于发现其他功能的映射来说，基于术语的方法难以达到满意的效果。,基于术语的相似度度量方法,等价,根据它很难得到比较好的映射结果
基于结构的方法又可分为内部结构和外部结构，前者考虑本体的概念或关系的属性和属性值的数据类型等，后者则考虑与其他成分间的联系。,基于结构的方法,属于,内部结构
基于结构的方法又可分为内部结构和外部结构，前者考虑本体的概念或关系的属性和属性值的数据类型等，后者则考虑与其他成分间的联系。,基于结构的方法,属于,外部结构
基于结构的方法又可分为内部结构和外部结构，前者考虑本体的概念或关系的属性和属性值的数据类型等，后者则考虑与其他成分间的联系。,内部结构,实现,考虑本体的概念或关系的属性和属性值的数据类型等
基于结构的方法又可分为内部结构和外部结构，前者考虑本体的概念或关系的属性和属性值的数据类型等，后者则考虑与其他成分间的联系。,外部结构,实现,考虑与其他成分间的联系
基于结构的方法又可分为内部结构和外部结构，前者考虑本体的概念或关系的属性和属性值的数据类型等，后者则考虑与其他成分间的联系。,基于结构的方法,中文名,内部结构
通常，具有相同属性或者属性的数据类型相同的概念之间的相似度可能性较大。,相似度,属于,概念之间的相似度
通常，具有相同属性或者属性的数据类型相同的概念之间的相似度可能性较大。,相似度,实现,具有相同属性或者属性的数据类型相同的概念
通常，具有相同属性或者属性的数据类型相同的概念之间的相似度可能性较大。,相似度,中文名,概念之间的相似度
有一些常用来判断本体成分相似的准则，这些准则包括：(C1)直接超类或所有的超类相似；(C2)兄弟相似；(C3)直接子类或所有的子类相似；(C4)所有或大部分后继（不一定是子类，可能通过其他关系连接）相似；(C5)所有或大部分的叶子成分相似；(C6)从根节点到当前节点的路径上的实体都相似。,本体成分相似的准则,属于,判断本体成分相似的准则
有一些常用来判断本体成分相似的准则，这些准则包括：(C1)直接超类或所有的超类相似；(C2)兄弟相似；(C3)直接子类或所有的子类相似；(C4)所有或大部分后继（不一定是子类，可能通过其他关系连接）相似；(C5)所有或大部分的叶子成分相似；(C6)从根节点到当前节点的路径上的实体都相似。,本体成分相似的准则,实现,(C1)直接超类或所有的超类相似；(C2)兄弟相似；(C3)直接子类或所有的子类相似；(C4)所有或大部分后继（不一定是子类，可能通过其他关系连接）相似；(C5)所有或大部分的叶子成分相似；(C6)从根节点到当前节点的路径上的实体都相似。
如果概念A和B通过关系R建立联系，并且概念A’和B’间具有关系R'，如果已知B和B’以及R和R’分别相似，则可以推出概念A和A’也相似[24]。,关系R,属于,建立联系
如果概念A和B通过关系R建立联系，并且概念A’和B’间具有关系R'，如果已知B和B’以及R和R’分别相似，则可以推出概念A和A’也相似[24]。,关系R',实现,推出概念A和A’也相似
基于结构的方法难以解决这种不同划分下的子类之间的相似度问题。,基于结构的方法,属于,难以解决这种不同划分下的子类之间的相似度问题
基于结构的方法难以解决这种不同划分下的子类之间的相似度问题。,基于结构的方法,实现,不同划分下的子类之间的相似度问题
目前，PROMPT的这些工具已集成到Protégé系统中。,PROMPT,属于,Protégé
目前，PROMPT的这些工具已集成到Protégé系统中。,PROMPT,实现,集成到Protégé系统中
"为了发现本体间的映射，Noy_N_F等人于1999年就开发了SMART算法[26,27]，该方法通过比较概念名的相似性，识别异构本体间的等价概念。",SMART算法,等价,比较概念名的相似性
图中通过一条边连接的两节点称为相邻节点。,相邻节点,属于,一条边连接的两节点
图中通过一条边连接的两节点称为相邻节点。,相邻节点,实现,通过一条边连接的两节点称为
图中通过一条边连接的两节点称为相邻节点。,相邻节点,中文名,通过一条边连接的两节点称为
对所有起始节点和终止节点间的全部路径，算法重复这个过程，并累计概念对上的相似度分数。,概念对上的相似度分数,属于,算法
对所有起始节点和终止节点间的全部路径，算法重复这个过程，并累计概念对上的相似度分数。,概念对上的相似度分数,实现,对所有起始节点和终止节点间的全部路径
对所有起始节点和终止节点间的全部路径，算法重复这个过程，并累计概念对上的相似度分数。,概念对上的相似度分数,中文名,概念对上的相似度分数上的相似度分数
因此，根据最初给定的相关术语对的小集合，AnchorPROMPT算法能够产生本体间大量可能的语义相似术语对。,AnchorPROMPT算法,属于,产生本体间大量可能的语义相似术语对
因此，根据最初给定的相关术语对的小集合，AnchorPROMPT算法能够产生本体间大量可能的语义相似术语对。,AnchorPROMPT算法,实现,给定的相关术语对的小集合
因此，根据最初给定的相关术语对的小集合，AnchorPROMPT算法能够产生本体间大量可能的语义相似术语对。,AnchorPROMPT算法,中文名,产生本体间大量可能的语义相似术语对
这样的术语对利用基本的术语比较技术能很容易识别出来。,基本的术语比较技术,属于,识别出来
这样的术语对利用基本的术语比较技术能很容易识别出来。,基本的术语比较技术,实现,利用基本的术语比较技术能很容易识别出来
这样的术语对利用基本的术语比较技术能很容易识别出来。,基本的术语比较技术,中文名,利用基本的术语比较技术能很容易识别出来
根据输入的相关术语对，算法能寻找到相关术语对之间的路径集合。,算法,属于,寻找相关术语对之间的路径集合
根据输入的相关术语对，算法能寻找到相关术语对之间的路径集合。,算法,实现,寻找到相关术语对之间的路径集合
对于上面的两对相关术语，在本体O1中存在一条“TRIAL”和“PERSON”之间的路径，在本体O2中也存在二条从“Trial”到“Person”之间的路径。,TRIAL,属于,本体O1
对于上面的两对相关术语，在本体O1中存在一条“TRIAL”和“PERSON”之间的路径，在本体O2中也存在二条从“Trial”到“Person”之间的路径。,TRIAL,实现,路径
在实际应用中，这样的路径数目可能有很多，为了减少大量的比较操作，可以通过预先定义路径长度来限制路径的总数，如规定只考虑长度小于5的路径等。,路径长度限制,属于,预先定义路径长度
在实际应用中，这样的路径数目可能有很多，为了减少大量的比较操作，可以通过预先定义路径长度来限制路径的总数，如规定只考虑长度小于5的路径等。,路径长度限制,实现,减少大量的比较操作
"在这个例子中，算法增加这两对概念的相似度分数，即概念对(PROTOCOL,Design)和(STUDY-SITE,Blinding)。",概念对,等价,"(PROTOCOL,Design)"
"在这个例子中，算法增加这两对概念的相似度分数，即概念对(PROTOCOL,Design)和(STUDY-SITE,Blinding)。",概念对,等价,"(STUDY-SITE,Blinding)"
AnchorPROMPT算法重复以上过程，直到并行遍历完相关术语对之间的这种路径，每次遍历都累加符合条件的概念对的相似度分数。,AnchorPROMPT算法,属于,并行遍历相关术语对之间的这种路径，每次遍历都累加符合条件的概念对的相似度分数
AnchorPROMPT算法重复以上过程，直到并行遍历完相关术语对之间的这种路径，每次遍历都累加符合条件的概念对的相似度分数。,AnchorPROMPT算法,实现,累加符合条件的概念对的相似度分数
AnchorPROMPT算法重复以上过程，直到并行遍历完相关术语对之间的这种路径，每次遍历都累加符合条件的概念对的相似度分数。,AnchorPROMPT算法,中文名,并行遍历相关术语对之间的这种路径，每次遍历都累加符合条件的概念对的相似度分数
结果，经常出现在相同位置的术语对间的相似度分数往往最高。,相似度分数,属于,经常出现在相同位置的术语对间的相似度分数
结果，经常出现在相同位置的术语对间的相似度分数往往最高。,相似度分数,实现,计算相似度
结果，经常出现在相同位置的术语对间的相似度分数往往最高。,相似度分数,中文名,相似度
在遍历本体图中的路径时，AnchorPROMPT区别对待连接概念间的继关系和普通关系同样看待，承关系与其他普通关系，因为如把概念间的AnchorPROMPT的方法不能很好地利用这种继承关系。,AnchorPROMPT,属于,区别对待连接概念间的继关系和普通关系同样看待，承关系与其他普通关系
在遍历本体图中的路径时，AnchorPROMPT区别对待连接概念间的继关系和普通关系同样看待，承关系与其他普通关系，因为如把概念间的AnchorPROMPT的方法不能很好地利用这种继承关系。,AnchorPROMPT,实现,把概念间的AnchorPROMPT的方法不能很好地利用这种继承关系
在遍历本体图中的路径时，AnchorPROMPT区别对待连接概念间的继关系和普通关系同样看待，承关系与其他普通关系，因为如把概念间的AnchorPROMPT的方法不能很好地利用这种继承关系。,AnchorPROMPT,等价,区别对待连接概念间的继关系和普通关系
AnchorPROMPT算法将这种通过Is-a关系连接的概念作为一个等价组看待。,AnchorPROMPT算法,等价,将这种通过Is-a关系连接的概念作为一个等价组看待
考虑图5-5中从的路径，其中将“PROTOCOL”和“EXECUTED-PROTOCOL”作为一个等价组，并用括号来做区别，这样的一条路径写为Path:Trial→POPULATION→CROSSOVER。,PROTOCOL,等价,EXECUTED-PROTOCOL
"[EXECUTED-PROTOCOL,PROTOCOL]→TREATMENT-CROSSOVER_TRIAL到这样，AnchorPROMPT将等价组看作路径上的单个节点。",EXECUTED-PROTOCOL,属于,到这样
"[EXECUTED-PROTOCOL,PROTOCOL]→TREATMENT-CROSSOVER_TRIAL到这样，AnchorPROMPT将等价组看作路径上的单个节点。",AnchorPROMPT,实现,将等价组看作路径上的单个节点。
"[EXECUTED-PROTOCOL,PROTOCOL]→TREATMENT-CROSSOVER_TRIAL到这样，AnchorPROMPT将等价组看作路径上的单个节点。",EXECUTED-PROTOCOL,中文名,到这样
"[EXECUTED-PROTOCOL,PROTOCOL]→TREATMENT-CROSSOVER_TRIAL到这样，AnchorPROMPT将等价组看作路径上的单个节点。",EXECUTED-PROTOCOL,等价,TREATMENT-CROSSOVER_TRIAL
等价组节点的入边是其中每个成员的入边的并；相似地，它的出边是每个成员的出边的并。,等价组节点的入边,属于,其中每个成员的入边的并
等价组节点的入边是其中每个成员的入边的并；相似地，它的出边是每个成员的出边的并。,等价组节点的出边,属于,每个成员的出边的并
等价组节点的入边是其中每个成员的入边的并；相似地，它的出边是每个成员的出边的并。,等价组的入边,等价,其中每个成员的入边的并
等价组节点的入边是其中每个成员的入边的并；相似地，它的出边是每个成员的出边的并。,等价组的出边,等价,每个成员的出边的并
显然图5-5中等价组节点有两条入边和一条出边。,等价组节点,属于,图5-5
显然图5-5中等价组节点有两条入边和一条出边。,等价组节点,实现,两条入边和一条出边
等价组的大小是节点中包括的概念总数，但对于AnchorPROMPT算法来说，它将这些概念视为一个节点。,等价组,属于,节点中包括的概念总数
等价组的大小是节点中包括的概念总数，但对于AnchorPROMPT算法来说，它将这些概念视为一个节点。,AnchorPROMPT算法,实现,将概念视为一个节点
等价组的大小是节点中包括的概念总数，但对于AnchorPROMPT算法来说，它将这些概念视为一个节点。,等价组,中文名,节点中包括的概念总数
等价组的大小是节点中包括的概念总数，但对于AnchorPROMPT算法来说，它将这些概念视为一个节点。,AnchorPROMPT算法,中文名,将这些概念视为一个节点
等价组的大小是节点中包括的概念总数，但对于AnchorPROMPT算法来说，它将这些概念视为一个节点。,等价组的大小,等价,节点中包括的概念总数
步骤2：从步骤1生成的路径集合中，生成所有可能的等长路径对的集合，每一对路径中的一条来自O1，另一条来自O2。,O1,等价,生成所有可能的等长路径对的集合
步骤2：从步骤1生成的路径集合中，生成所有可能的等长路径对的集合，每一对路径中的一条来自O1，另一条来自O2。,O2,等价,生成所有可能的等长路径对的集合
步骤3：在步骤2生成的路径对基础上，对于路径中处于相同位置的节点对N1和N2，为节点中的所有概念对之间的相似度分加上一个常数X。,相似度分,属于,为节点中的所有概念对之间的相似度分加上一个常数X
步骤3：在步骤2生成的路径对基础上，对于路径中处于相同位置的节点对N1和N2，为节点中的所有概念对之间的相似度分加上一个常数X。,相似度分,实现,为节点中的所有概念对之间的相似度分加上一个常数X
步骤3：在步骤2生成的路径对基础上，对于路径中处于相同位置的节点对N1和N2，为节点中的所有概念对之间的相似度分加上一个常数X。,相似度分,中文名,相似度分
当进行比较的节点包含等价组时，增加相似度分数的情况有所不同。,增加相似度分数,属于,比较的节点包含等价组时
当进行比较的节点包含等价组时，增加相似度分数的情况有所不同。,增加相似度分数,实现,不同
当进行比较的节点包含等价组时，增加相似度分数的情况有所不同。,增加相似度分数,中文名,不同
根据上述算法，AnchorPROMPT算法生成很多可能的相似术语对，将这些术语对的相似分数进行排序，去除一些相似分数较低的术语对，就得到语义相关的术语对。,AnchorPROMPT,属于,相似算法
根据上述算法，AnchorPROMPT算法生成很多可能的相似术语对，将这些术语对的相似分数进行排序，去除一些相似分数较低的术语对，就得到语义相关的术语对。,去除一些相似分数较低的术语对,实现,AnchorPROMPT算法生成很多可能的相似术语对
根据上述算法，AnchorPROMPT算法生成很多可能的相似术语对，将这些术语对的相似分数进行排序，去除一些相似分数较低的术语对，就得到语义相关的术语对。,相似算法,中文名,AnchorPROMPT
试验表明，当等价组大小最大值为0（0是一个特殊的标记，表示算法不区分概念间的继承关系和普通关系）或1（节点只包含单个概念，但区分概念间的继承关系和普通关系）时，87%的试验没有任何结果，不生成任何映射。,等价组大小最大值,等价,0
试验表明，当等价组大小最大值为0（0是一个特殊的标记，表示算法不区分概念间的继承关系和普通关系）或1（节点只包含单个概念，但区分概念间的继承关系和普通关系）时，87%的试验没有任何结果，不生成任何映射。,等价组大小最大值,等价,1
当等价组的最大尺寸为2时，只有12%的试验没有结果。,等价组,属于,当等价组的最大尺寸为2时
当等价组的最大尺寸为2时，只有12%的试验没有结果。,等价组,实现,只有12%的试验没有结果
因此，在随后的试验中设定等价组的最大尺寸大小为2。,等价组,属于,设定等价组的最大尺寸大小
因此，在随后的试验中设定等价组的最大尺寸大小为2。,等价组,实现,设定等价组的最大尺寸大小
因此，在随后的试验中设定等价组的最大尺寸大小为2。,等价组,中文名,等价组
为评价等价组成员如何打分合理而做了两类试验。,为评价等价组成员如何打分合理而做的两类试验。,属于,为评价等价组成员如何打分合理而做的两类试验
为评价等价组成员如何打分合理而做了两类试验。,为评价等价组成员如何打分合理而做的两类试验。,实现,为评价等价组成员如何打分合理而做的两类试验
为评价等价组成员如何打分合理而做了两类试验。,为评价等价组成员如何打分合理而做的两类试验。,中文名,为评价等价组成员如何打分合理而做的两类试验
第一类试验中对节点中的所有成员都加X分；而在第二类试验中为等价组中的成员只加X/3或X/2的分数不等。,等价组,属于,第二类试验中为等价组中的成员只加X/3或X/2的分数不等
第一类试验中对节点中的所有成员都加X分；而在第二类试验中为等价组中的成员只加X/3或X/2的分数不等。,等价组中成员只加X/3或X/2的分数不等,实现,第二类试验中对节点中的所有成员都加X分
第一类试验中对节点中的所有成员都加X分；而在第二类试验中为等价组中的成员只加X/3或X/2的分数不等。,第二类试验中为等价组中的成员,等价,为等价组中的成员只加X/3或X/2的分数不等
试验结果表明，对等价组成员打分不同能将结果的准确率提高14%。,对等价组成员打分不同,属于,将结果的准确率提高14%
试验结果表明，对等价组成员打分不同能将结果的准确率提高14%。,对等价组成员打分不同,实现,准确率的提高
试验结果表明，对等价组成员打分不同能将结果的准确率提高14%。,对等价组成员打分不同,中文名,将结果的准确率提高14%
在大量的试验中表明，并非输入的锚数量越多和规定的最大路径长度越大能得到越好的映射结果，算法执行结果的正确率总体提高不明显，但运行时间明显增长[29]。,输入的锚数量越多,属于,得到越好的映射结果
在大量的试验中表明，并非输入的锚数量越多和规定的最大路径长度越大能得到越好的映射结果，算法执行结果的正确率总体提高不明显，但运行时间明显增长[29]。,规定的最大路径长度越大,属于,得到越好的映射结果
在大量的试验中表明，并非输入的锚数量越多和规定的最大路径长度越大能得到越好的映射结果，算法执行结果的正确率总体提高不明显，但运行时间明显增长[29]。,算法执行结果的正确率,实现,总体提高不明显
在大量的试验中表明，并非输入的锚数量越多和规定的最大路径长度越大能得到越好的映射结果，算法执行结果的正确率总体提高不明显，但运行时间明显增长[29]。,运行时间,实现,明显增长
在大量的试验中表明，并非输入的锚数量越多和规定的最大路径长度越大能得到越好的映射结果，算法执行结果的正确率总体提高不明显，但运行时间明显增长[29]。,输入的锚数量越多和规定的最大路径长度越大,中文名,得到越好的映射结果
试验表明，当最大长度路径设为2时，能获得最好的正确率。,最大长度路径,属于,获得最好的正确率
试验表明，当最大长度路径设为2时，能获得最好的正确率。,最大长度路径,实现,获得最好的正确率
当限制路径最大长度为3时，平均正确率为61%；当最大长度提高到4时，正确率只有少量的提升，达到65%。,限制路径最大长度,属于,正确率
当限制路径最大长度为3时，平均正确率为61%；当最大长度提高到4时，正确率只有少量的提升，达到65%。,限制路径最大长度,实现,平均正确率
在实际应用中，随着路径的过长，这个假设的可行性就越小，因此生成结果的精度反而会降低。,生成结果的精度,属于,假设的缺陷
在实际应用中，随着路径的过长，这个假设的可行性就越小，因此生成结果的精度反而会降低。,路径的过长,实现,生成结果的精度反而会降低
在实际应用中，随着路径的过长，这个假设的可行性就越小，因此生成结果的精度反而会降低。,生成结果的精度,中文名,准确性
两个不相关的术语可能出现在某一对路径的相同位置，但对于所有的路径来说，这两个不相关的术语总出现在不同路径对的同一位置上的概率很小。,两个不相关的术语,属于,某一对路径
两个不相关的术语可能出现在某一对路径的相同位置，但对于所有的路径来说，这两个不相关的术语总出现在不同路径对的同一位置上的概率很小。,两个不相关的术语可能出现在某一对路径的相同位置,实现,对于所有的路径来说，这两个不相关的术语总出现在不同路径对的同一位置上的概率很小
试验中可以设定一个相似度分数的阈值，便于去掉相似度分数小于阈值的术语对。,去除相似度分数小于阈值的术语对,属于,设定一个相似度分数的阈值
试验中可以设定一个相似度分数的阈值，便于去掉相似度分数小于阈值的术语对。,去除相似度分数小于阈值的术语对,实现,设定一个相似度分数的阈值
试验表明，AnchorPROMPT的确可以去除大多数的这类术语对。,AnchorPROMPT,属于,去除大多数的这类术语对
试验表明，AnchorPROMPT的确可以去除大多数的这类术语对。,AnchorPROMPT,实现,去除大多数的这类术语对
AnchorPROMPT的映射发现方法并非适用于所有的本体。,AnchorPROMPT的映射发现方法,属于,不适用于所有的本体
AnchorPROMPT的映射发现方法并非适用于所有的本体。,AnchorPROMPT的映射发现方法,实现,映射发现方法并非适用于所有的本体
AnchorPROMPT的映射发现方法并非适用于所有的本体。,AnchorPROMPT的映射发现方法,中文名,映射发现方法并非适用于所有的本体
当两个本体间的结构差别很大时，该方法处理的效果并不好。,本体间结构差别很大时该方法处理的效果并不好,属于,当两个本体间的结构差别很大时，该方法处理的效果并不好。
当两个本体间的结构差别很大时，该方法处理的效果并不好。,本体间结构差别很大时该方法处理的效果并不好,实现,当两个本体间的结构差别很大时，该方法处理的效果并不好。
当两个本体间的结构差别很大时，该方法处理的效果并不好。,本体间结构差别很大时该方法处理的效果并不好,中文名,当两个本体间的结构差别很大时，该方法处理的效果并不好。
由AnchorPROMPT算法的过程可以看出，该算法只能发现异构本体原子概念间的等价映射，以及少量原子关系间的等价映射。,AnchorPROMPT算法,等价,发现异构本体原子概念间的等价映射
由AnchorPROMPT算法的过程可以看出，该算法只能发现异构本体原子概念间的等价映射，以及少量原子关系间的等价映射。,AnchorPROMPT算法,等价,少量原子关系间的等价映射
然后以这些初始的术语相似为基础，执行合并算法完成本体合并的任务。,合并算法,属于,本体合并的任务
然后以这些初始的术语相似为基础，执行合并算法完成本体合并的任务。,初始的术语相似,实现,本体合并的任务
然后以这些初始的术语相似为基础，执行合并算法完成本体合并的任务。,合并算法,中文名,本体合并的任务
步骤2：从合并建议列表中选择一条建议（也可以由用户直接定义一条合并操作），系统执行建议的合并操作，并自动发现由于这样的操作对整个合并建议列表产生的变化，即实现建议列表的更新，然后系统自动判断新的本体合并建议列表中的冲突和潜在的其他问题，并寻找可能的解决方案，经过这些处理，系统生成新的且无冲突的建议列表。,系统实现建议列表的更新,实现,建议列表的更新
②当在本体间拷贝属性时，如果被拷贝属性的值域和定义域中包含概念，且这些概念并不在本体中存在时，便出现了不一致问题。,不一致问题,属于,当在本体间拷贝属性时，如果被拷贝属性的值域和定义域中包含概念，且这些概念并不在本体中存在时，便出现了不一致问题。
②当在本体间拷贝属性时，如果被拷贝属性的值域和定义域中包含概念，且这些概念并不在本体中存在时，便出现了不一致问题。,不一致问题,实现,当在本体间拷贝属性时，如果被拷贝属性的值域和定义域中包含概念，且这些概念并不在本体中存在时，便出现了不一致问题。
②当在本体间拷贝属性时，如果被拷贝属性的值域和定义域中包含概念，且这些概念并不在本体中存在时，便出现了不一致问题。,不一致问题,中文名,当在本体间拷贝属性时，如果被拷贝属性的值域和定义域中包含概念，且这些概念并不在本体中存在时，便出现了不一致问题。
在这种情况下可以考虑删除这些概念或为本体增加这些概念来解决。,本体,属于,概念或本体增加这些概念
在这种情况下可以考虑删除这些概念或为本体增加这些概念来解决。,删除概念,实现,解决
对于这种问题，iPROMPT建议用户删除一些多余的概念来避免冗余。,iPROMPT,属于,建议避免冗余
对于这种问题，iPROMPT建议用户删除一些多余的概念来避免冗余。,iPROMPT,实现,建议用户删除一些多余的概念
对于这种问题，iPROMPT建议用户删除一些多余的概念来避免冗余。,iPROMPT,中文名,建议避免冗余
总的来说，在发现本体映射的过程中，iPROMPT主要利用术语相关性计算方法寻找本体间概念或概念的相关属性的映射，因此，它只能发现有限的概念间或属性间的等价映射。,iPROMPT,等价,寻找本体间概念或概念的相关属性的映射
MAFRA引入了语义桥和以服务为中心的思想。,MAFRA,属于,语义桥
MAFRA引入了语义桥和以服务为中心的思想。,MAFRA,实现,以服务为中心的思想
MAFRA引入了语义桥和以服务为中心的思想。,MAFRA,中文名,语义桥
语义桥提供异构本体间数据（主要是实例和属性值）转换的机制，并利用映射提供基于分布式本体的服务。,语义桥,属于,异构本体间数据（主要是实例和属性值）转换的机制并利用映射提供基于分布式本体的服务
语义桥提供异构本体间数据（主要是实例和属性值）转换的机制，并利用映射提供基于分布式本体的服务。,语义桥,实现,异构本体间数据（主要是实例和属性值）转换的机制并利用映射提供基于分布式本体的服务
语义桥提供异构本体间数据（主要是实例和属性值）转换的机制，并利用映射提供基于分布式本体的服务。,语义桥,中文名,异构本体间数据（主要是实例和属性值）转换的机制并利用映射提供基于分布式本体的服务
MAFRA的正规化过程还包括一些词语方面的处理，如消除常见词和扩展缩写等。,MAFRA的正规化过程,属于,词语方面的处理
MAFRA的正规化过程还包括一些词语方面的处理，如消除常见词和扩展缩写等。,MAFRA的正规化过程,实现,消除常见词和扩展缩写
MAFRA的正规化过程还包括一些词语方面的处理，如消除常见词和扩展缩写等。,MAFRA的正规化过程,中文名,正规化过程
根据本体成分间的相似度，利用语义桥来表示本体映射。,本体映射,属于,利用语义桥来表示本体映射
根据本体成分间的相似度，利用语义桥来表示本体映射。,本体成分间的相似度,实现,利用语义桥来表示本体映射
还能利用推理建立一些隐含的语义桥。,SPO,属于,推理机制
还能利用推理建立一些隐含的语义桥。,SPO,实现,建立一些隐含的语义桥
在获得本体间交互的请求时，利用语义桥中的映射规则完成实例转换或属性转换。,语义桥,属于,本体间交互的请求
在获得本体间交互的请求时，利用语义桥中的映射规则完成实例转换或属性转换。,语义桥,实现,实例转换或属性转换
