input,subject,subject_type,data/object,relation,object,object_type
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。,知识抽取,知识抽取,,包含,概念抽取,知识抽取
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。,知识抽取,知识抽取,,包含,实体识别,知识抽取
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。,知识抽取,知识抽取,,包含,关系抽取,知识抽取
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。,知识抽取,知识抽取,,包含,事件抽取,知识抽取
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。,知识抽取,知识抽取,,包含,规则抽取,知识抽取
结构化和文本数据是目前最主要的知识来源。,知识来源,知识抽取,,包含,从结构化数据库中获取知识,知识抽取
结构化和文本数据是目前最主要的知识来源。,知识来源,知识抽取,,包含,从文本数据中获取知识,知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。,从结构化数据库中获取知识,知识抽取,,方法,D2R工具,知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。,D2R工具,知识抽取,,包含,Triplify,知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。,D2R工具,知识抽取,,包含,D2RServer,知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。,D2R工具,知识抽取,,包含,OpenLink,知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。,D2R工具,知识抽取,,包含,SparqlMap,知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。,D2R工具,知识抽取,,包含,Ontop,知识抽取
从文本中获取知识主要包括实体识别和关系抽取。,从文本中获取知识,知识抽取,,包含,实体识别,知识抽取
从文本中获取知识主要包括实体识别和关系抽取。,从文本中获取知识,知识抽取,,包含,关系抽取,知识抽取
"以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。",关系抽取,知识抽取,,包含,基于特征模板的方法,知识抽取
"以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。",关系抽取,知识抽取,,包含,基于核函数的监督学习方法,知识抽取
"以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。",关系抽取,知识抽取,,包含,基于远程监督的方法,知识抽取
"以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。",关系抽取,知识抽取,,包含,基于深度学习的监督或远程监督方法,知识抽取
远程监督的思想是，利用一个大型的语义数据库自动获取关系类型标签。,基于远程监督的方法,知识抽取,属性,被定义为,利用大型的语义数据库自动获取关系类型标签,文本
"另外，一些工作通过多任务学习等方法将实体和关系做联合抽取[46,53]。",从文本中获取知识,知识抽取,属性,方法,将实体和关系做联合抽取,文本
4.知识融合在构建知识图谱时，可以从第三方知识库产品或已有结构化数据中获取知识输入。,知识图谱构建,知识图谱,,包含,知识融合,知识融合
"数据层的融合是指实体和关系（包括属性）元组的融合，主要是实体匹配或者对齐，由于知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理[55,56]。",知识融合,知识融合,,包含,数据层的融合,知识融合
"数据层的融合是指实体和关系（包括属性）元组的融合，主要是实体匹配或者对齐，由于知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理[55,56]。",数据层的融合,知识融合,属性,被定义为,实体和关系（包括属性）元组的融合,文本
"数据层的融合是指实体和关系（包括属性）元组的融合，主要是实体匹配或者对齐，由于知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理[55,56]。",数据层的融合,知识融合,,包含,实体匹配,知识融合
"数据层的融合是指实体和关系（包括属性）元组的融合，主要是实体匹配或者对齐，由于知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理[55,56]。",数据层的融合,知识融合,,包含,实体对齐,知识融合
此外，还需要对新增实体和关系进行验证和评估，以确保知识图谱的内容一致性和准确性，通常采用的方法是在评估过程中为新加入的知识赋予可信度值，据此进行知识的过滤和融合。,数据层的融合,知识融合,,包含,对新增实体和关系进行验证和评估,知识融合
此外，还需要对新增实体和关系进行验证和评估，以确保知识图谱的内容一致性和准确性，通常采用的方法是在评估过程中为新加入的知识赋予可信度值，据此进行知识的过滤和融合。,对新增实体和关系进行验证和评估,知识融合,属性,方法,在评估过程中为新加入的知识赋予可信度值，据此进行知识的过滤和融合,文本
实体对齐的任务包括实体消歧和共指消解，即判断知识库中的同名实体是否代表不同的含义以及知识库中是否存在其他命名实体表示相同的含义。,实体对齐,知识融合,,包含,实体消歧,知识融合
实体对齐的任务包括实体消歧和共指消解，即判断知识库中的同名实体是否代表不同的含义以及知识库中是否存在其他命名实体表示相同的含义。,实体消歧,知识融合,属性,被定义为,判断知识库中的同名实体是否代表不同的含义,文本
实体对齐的任务包括实体消歧和共指消解，即判断知识库中的同名实体是否代表不同的含义以及知识库中是否存在其他命名实体表示相同的含义。,实体对齐,知识融合,,包含,共指消解,知识融合
实体对齐的任务包括实体消歧和共指消解，即判断知识库中的同名实体是否代表不同的含义以及知识库中是否存在其他命名实体表示相同的含义。,共指消解,知识融合,属性,被定义为,判断知识库中是否存在其他命名实体表示相同的含义,文本
"一些最新的工作利用知识图谱嵌入方法进行实体对齐，并引入人机协作方式提升实体对齐的质量[62,63]。",实体对齐,知识融合,,包含,知识图谱嵌入方法,知识融合
本体是针对特定领域中Schema定义、概念模型和公理定义而言的，目的是弥合词汇异构性和语义歧义的间隙，使沟通达成共识。,本体,知识融合,属性,目标,弥合词汇异构性和语义歧义的间隙,文本
因此，本体对齐通常带来的是共识模式的演化和变化，本体对齐的主要问题之一也可以转化为怎样管理这种演化和变化[64]。,本体对齐,知识融合,属性,目标,管理共识模式的演化和变化,文本
常见的本体演化管理框架有KAON[65]、Conto-diff[66]、OntoView等。,本体演化管理框架,知识融合,,包含,KAON,知识图谱项目
常见的本体演化管理框架有KAON[65]、Conto-diff[66]、OntoView等。,本体演化管理框架,知识融合,,包含,Conto-diff,知识图谱项目
常见的本体演化管理框架有KAON[65]、Conto-diff[66]、OntoView等。,本体演化管理框架,知识融合,,包含,OntoView,知识图谱项目
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。,知识图谱补全方法,知识推理,,包含,基于本体推理的补全方法,知识推理
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。,基于本体推理的补全方法,知识推理,,包含,基于描述逻辑的推理,知识推理
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-70]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。,基于本体推理的补全方法,知识推理,,包含,相关的推理机实现,知识推理
这类推理主要针对TBox，即概念层进行推理，也可以用来对实体级的关系进行补全。,基于本体推理的补全方法,知识推理,属性,特点,对概念层进行推理，对实体级的关系进行补全,文本
另外一类的知识补全算法实现基于图结构和关系路径特征的方法，如基于随机游走获取路径特征的PRA算法[70]、基于子图结构的SFE算法[71]、基于层次化随机游走模型的PRA算法[72]。,知识图谱补全方法,知识推理,,包含,基于图结构和关系路径特征的方法,知识推理
另外一类的知识补全算法实现基于图结构和关系路径特征的方法，如基于随机游走获取路径特征的PRA算法[70]、基于子图结构的SFE算法[71]、基于层次化随机游走模型的PRA算法[72]。,基于图结构和关系路径特征的方法,知识推理,,包含,基于随机游走获取路径特征的PRA算法[,知识推理
另外一类的知识补全算法实现基于图结构和关系路径特征的方法，如基于随机游走获取路径特征的PRA算法[70]、基于子图结构的SFE算法[71]、基于层次化随机游走模型的PRA算法[72]。,基于图结构和关系路径特征的方法,知识推理,,包含,基于子图结构的SFE算法,知识推理
另外一类的知识补全算法实现基于图结构和关系路径特征的方法，如基于随机游走获取路径特征的PRA算法[70]、基于子图结构的SFE算法[71]、基于层次化随机游走模型的PRA算法[72]。,基于图结构和关系路径特征的方法,知识推理,,包含,基于层次化随机游走模型的PRA算法,知识推理
这类算法的共同特点是通过两个实体节点之间的路径，以及节点周围图的结构提取特征，并通过随机游走等算法降低特征抽取的复杂度，然后叠加线性的学习模型进行关系的预测。,基于图结构和关系路径特征的方法,知识推理,属性,特点,通过两个实体节点之间的路径，以及节点周围图的结构提取特征，并通过随机游走等算法降低特征抽取的复杂度，然后叠加线性的学习模型进行关系的预测,文本
这类简单的嵌入模型一般只能实现单步的推理。,知识图谱补全方法,知识推理,,包含,基于表示学习和知识图谱嵌入的链接预测,知识推理
"对于更为复杂的模型，如向量空间中引入随机游走模型的方法，在同一个向量空间中将路径与实体和关系一起表示出来再进行补全的模型[81,82]。",基于表示学习和知识图谱嵌入的链接预测,知识推理,,包含,向量空间中引入随机游走模型的方法,知识推理
文本信息也被用来辅助实现知识图谱的补全[83-88]。,文本信息,知识推理,,实现,知识图谱的补全,知识推理
6.知识检索与知识分析基于知识图谱的知识检索的实现形式主要包括语义检索和智能问答。,知识图谱,知识图谱,,包含,语义检索,语义搜索
6.知识检索与知识分析基于知识图谱的知识检索的实现形式主要包括语义检索和智能问答。,知识图谱,知识图谱,,包含,知识问答,知识问答
传统搜索引擎依靠网页之间的超链接实现网页的搜索，而语义搜索直接对事物进行搜索，如人物、机构、地点等。,语义搜索,语义搜索,属性,被定义为,直接对事物进行搜索,文本
知识图谱的主要数据模型有RDF图（RDF_graph）和属性图（Property_Graph）两种；知识图谱查询语言可分为声明式（Declarative）和导航式（Navigational）两类。,知识图谱数据类型,知识存储,,包含,RDF图,知识存储
知识图谱的主要数据模型有RDF图（RDF_graph）和属性图（Property_Graph）两种；知识图谱查询语言可分为声明式（Declarative）和导航式（Navigational）两类。,知识图谱数据类型,知识存储,,包含,属性图,知识存储
知识图谱的主要数据模型有RDF图（RDF_graph）和属性图（Property_Graph）两种；知识图谱查询语言可分为声明式（Declarative）和导航式（Navigational）两类。,知识图谱查询语言,知识存储,,包含,声明式查询语言,知识存储
知识图谱的主要数据模型有RDF图（RDF_graph）和属性图（Property_Graph）两种；知识图谱查询语言可分为声明式（Declarative）和导航式（Navigational）两类。,知识图谱查询语言,知识存储,,包含,导航式查询语言,知识存储
RDF三元组库主要是由Semantic_Web领域推动开发的数据库管理系统，其数据模型RDF图和查询语言SPARQL均遵守W3C标准。,RDF三元组库,知识存储,,属于,数据库管理系统,知识存储
RDF三元组库主要是由Semantic_Web领域推动开发的数据库管理系统，其数据模型RDF图和查询语言SPARQL均遵守W3C标准。,RDF三元组库数据模型,知识存储,,等价,RDF图,知识存储
RDF三元组库主要是由Semantic_Web领域推动开发的数据库管理系统，其数据模型RDF图和查询语言SPARQL均遵守W3C标准。,RDF三元组库查询语言,知识存储,,等价,SPARQL,知识存储
查询语言SPARQL从语法上借鉴了SQL语言，属于声明式查询语言。,SPARQL,知识存储,,属于,声明式查询语言,知识存储
Cypher是开源图数据库Neo4j中实现的图查询语言。,Cypher,知识存储,,属于,图查询语言,知识存储
PGQL是Oracle公司开发的图查询语言。,PGQL,知识存储,属性,创建者,Oracle,人物/实验室
PGQL是Oracle公司开发的图查询语言。,PGQL,知识存储,,属于,图查询语言,知识存储
G-Core是由LDBC（Linked_Data_Benchmarks_Council）组织设计的图查询语言。,G-Core,知识存储,属性,创建者,LDBC,人物/实验室
G-Core是由LDBC（Linked_Data_Benchmarks_Council）组织设计的图查询语言。,G-Core,知识存储,,属于,图查询语言,知识存储
目前，基于三元组库和图数据库能够提供的知识图谱数据存储方案可分为三类：（1）基于关系的存储方案。,知识存储方案,知识存储,,包含,基于关系的存储方案,知识存储
包括三元组表、水平表、属性表、垂直划分、六重索引和DB1RDF等。,基于关系的存储方案,知识存储,,包含,三元组表,知识存储
包括三元组表、水平表、属性表、垂直划分、六重索引和DB2RDF等。,基于关系的存储方案,知识存储,,包含,水平表,知识存储
包括三元组表、水平表、属性表、垂直划分、六重索引和DB2RDF等。,基于关系的存储方案,知识存储,,包含,属性表,知识存储
包括三元组表、水平表、属性表、垂直划分、六重索引和DB2RDF等。,基于关系的存储方案,知识存储,,包含,垂直划分,知识存储
包括三元组表、水平表、属性表、垂直划分、六重索引和DB2RDF等。,基于关系的存储方案,知识存储,,包含,六重索引,知识存储
包括三元组表、水平表、属性表、垂直划分、六重索引和DB2RDF等。,基于关系的存储方案,知识存储,,包含,DB2RDF,知识存储
三元组表是将知识图谱中的每条三元组存储为一行具有三列的记录（主语，谓语，宾语）。,三元组表,知识存储,属性,被定义为,将知识图谱中的每条三元组存储为一行具有三列的记录（主语，谓语，宾语）。,文本
三元组表存储方案虽然简单明了，但三元组表的行数与知识图谱的边数一样，其问题是将知识图谱查询翻译为SQL后会产生大量三元组表的自连接操作，影响效率。,三元组表,知识存储,属性,特点,简单明了,文本
三元组表存储方案虽然简单明了，但三元组表的行数与知识图谱的边数一样，其问题是将知识图谱查询翻译为SQL后会产生大量三元组表的自连接操作，影响效率。,三元组表,知识存储,属性,缺点,将知识图谱查询翻译为SQL后会产生大量三元组表的自连接操作,文本
水平表存储方案的每行记录存储知识图谱中一个主语的所有谓语和宾语，相当于知识图谱的邻接表。,水平表,知识存储,属性,被定义为,每行记录存储知识图谱中一个主语的所有谓语和宾语,文本
但其缺点在于所需列数目过多，表中产生大量空值，无法存储多值宾语等。,水平表,知识存储,属性,缺点,所需列数目过多，表中产生大量空值，无法存储多值宾语等,文本
属性表存储方案将同一类主语分配到一个表中，是对水平表存储方案的细化。,属性表,知识存储,属性,被定义为,将同一类主语分配到一个表中,文本
属性表解决了三元组表的自连接问题和水平表的列数目过多问题。,属性表,知识存储,属性,特点,解决了三元组表的自连接问题和水平表的列数目过多问题,文本
但对于真实大规模知识图谱，属性表的问题包括：所需属性表过多，复杂查询的多表连接效率，空值问题和多值宾语问题。,属性表,知识存储,属性,缺点,所需属性表过多，复杂查询的多表连接效率，空值问题和多值宾语问题,文本
垂直划分存储方案为知识图谱中的每种谓语建立一张两列的表（主语，宾语），表中存放由该谓语连接的主语和宾语，支持“主语-主语”作为连接条件的查询操作的快速执行。,垂直划分,知识存储,属性,被定义为,每种谓语建立一张两列的表（主语，宾语）,文本
垂直划分有效解决了空值问题和多值宾语问题；但其仍有缺点，包括：大规模知识图谱的谓语表数目过多、复杂查询表连接过多、更新维护代价大等。,垂直划分,知识存储,属性,特点,有效解决空值问题和多值宾语问题,文本
垂直划分有效解决了空值问题和多值宾语问题；但其仍有缺点，包括：大规模知识图谱的谓语表数目过多、复杂查询表连接过多、更新维护代价大等。,垂直划分,知识存储,属性,缺点,大规模知识图谱的谓语表数目过多、复杂查询表连接过多、更新维护代价大等,文本
六重索引存储方案是将三元组全部6种排列对应地建立为6张表。,六重索引,知识存储,属性,被定义为,将三元组全部6种排列对应地建立为6张表,文本
六重索引通过“空间交换时间”策略有效缓解了三元组表的自连接问题，但需要更多的存储空间开销和索引更新维护代价。,六重索引,知识存储,属性,特点,缓解三元组表的自连接问题,文本
六重索引通过“空间交换时间”策略有效缓解了三元组表的自连接问题，但需要更多的存储空间开销和索引更新维护代价。,六重索引,知识存储,属性,缺点,需要更多的存储空间开销和索引更新维护代价,文本
三元组表的灵活性体现在“行维度”上，无论多少行三元组数据，表模式只有3列固定不变；DB2RDF方案将这种灵活性推广到了“列维度”，列名称不再和谓语绑定，将同一主语的所有谓语和宾语动态分配到某列。,DB2RDF,知识存储,属性,被定义为,列名称不再和谓语绑定，将同一主语的所有谓语和宾语动态分配到某列,文本
（2）面向RDF的三元组库。,知识存储方案,知识存储,,包含,面向RDF的三元组库,知识存储
主要的RDF三元组库包括：商业系统Virtuoso、AllegroGraph、GraphDB和BlazeGraph，开源系统Jena、RDF-3X和gStore[96]。,Virtuoso,知识图谱项目,,属于,面向RDF的三元组库,知识存储
主要的RDF三元组库包括：商业系统Virtuoso、AllegroGraph、GraphDB和BlazeGraph，开源系统Jena、RDF-3X和gStore[96]。,AllegroGraph,知识图谱项目,,属于,面向RDF的三元组库,知识存储
主要的RDF三元组库包括：商业系统Virtuoso、AllegroGraph、GraphDB和BlazeGraph，开源系统Jena、RDF-3X和gStore[96]。,GraphDB,知识图谱项目,,属于,面向RDF的三元组库,知识存储
主要的RDF三元组库包括：商业系统Virtuoso、AllegroGraph、GraphDB和BlazeGraph，开源系统Jena、RDF-3X和gStore[96]。,BlazeGraph,知识图谱项目,,属于,面向RDF的三元组库,知识存储
主要的RDF三元组库包括：商业系统Virtuoso、AllegroGraph、GraphDB和BlazeGraph，开源系统Jena、RDF-3X和gStore[96]。,Jena,知识图谱项目,,属于,面向RDF的三元组库,知识存储
主要的RDF三元组库包括：商业系统Virtuoso、AllegroGraph、GraphDB和BlazeGraph，开源系统Jena、RDF-3X和gStore[96]。,RDF-3X,知识图谱项目,,属于,面向RDF的三元组库,知识存储
主要的RDF三元组库包括：商业系统Virtuoso、AllegroGraph、GraphDB和BlazeGraph，开源系统Jena、RDF-3X和gStore[96]。,gStore,知识图谱项目,,属于,面向RDF的三元组库,知识存储
RDF4J目前是Eclipse基金会旗下的开源孵化项目，其功能包括RDF数据的解析、存储、推理和查询等。,RDF4J,知识图谱项目,属性,创建者,Eclipse,人物/实验室
RDF4J框架的主要特点是其模块化的软件架构设计。,RDF4J,知识图谱项目,属性,特点,模块化的软件架构设计,文本
RDF-3X是德国马克斯·普朗克计算机科学研究所开发的三元组数据库，其特点是为RDF优化设计的物理存储方案和查询处理方法，是实现六重索引的典型系统。,RDF-3X,知识图谱项目,,属于,面向RDF的三元组库,知识存储
RDF-4X是德国马克斯·普朗克计算机科学研究所开发的三元组数据库，其特点是为RDF优化设计的物理存储方案和查询处理方法，是实现六重索引的典型系统。,RDF-3X,知识图谱项目,属性,创建者,马克斯·普朗克计算机科学研究所,人物/实验室
RDF-4X是德国马克斯·普朗克计算机科学研究所开发的三元组数据库，其特点是为RDF优化设计的物理存储方案和查询处理方法，是实现六重索引的典型系统。,RDF-3X,知识图谱项目,属性,特点,为RDF优化设计的物理存储方案和查询处理方法,文本
gStore是由北京大学、加拿大滑铁卢大学和香港科技大学联合研究项目开发的基于图RDF三元组数据库。,gStore,知识图谱项目,属性,创建者,北京大学、加拿大滑铁卢大学和香港科技大学联合研究项目,人物/实验室
gStore是由北京大学、加拿大滑铁卢大学和香港科技大学联合研究项目开发的基于图RDF三元组数据库。,gStore,知识图谱项目,,属于,面向RDF的三元组库,知识存储
gStore的底层存储使用RDF图对应的标签图（Signature_Graph）并建立“VS树”索引结构以加速查找。,gStore,知识图谱项目,属性,方法,使用RDF图对应的标签图并建立“VS树”索引结构以加速查找,文本
Virtuoso是由OpenLink公司开发的商业混合数据库产品，支持关系数据、对象-关系数据、RDF数据、XML数据和文本数据的统一管理。,Virtuoso,知识图谱项目,,属于,面向RDF的三元组库,知识存储
Virtuoso是由OpenLink公司开发的商业混合数据库产品，支持关系数据、对象-关系数据、RDF数据、XML数据和文本数据的统一管理。,Virtuoso,知识图谱项目,属性,创建者,OpenLink,人物/实验室
Virtuoso是由OpenLink公司开发的商业混合数据库产品，支持关系数据、对象-关系数据、RDF数据、XML数据和文本数据的统一管理。,Virtuoso,知识图谱项目,属性,特点,支持关系数据、对象-关系数据、RDF数据、XML数据和文本数据的统一管理,文本
AllegroGraph是美国Franz公司开发的RDF三元组数据库。,AllegroGraph,知识图谱项目,,属于,基于图RDF三元组数据库,知识存储
AllegroGraph是美国Franz公司开发的RDF三元组数据库。,AllegroGraph,知识图谱项目,属性,创建者,Franz公司,人物/实验室
AllegroGraph除了三元组数据库的基本功能，还支持动态物化的RDFS++推理机、OWL2_RL推理机、Prolog规则推理系统、时空推理机制、社会网络分析库、可视化RDF图浏览器等。,AllegroGraph,知识图谱项目,属性,特点,支持三元组数据库的基本功能、动态物化的RDFS++推理机、OWL2_RL推理机、Prolog规则推理系统、时空推理机制、社会网络分析库、可视化RDF图浏览器等,文本
GraphDB是由保加利亚的Ontotext软件公司开发的RDF三元组数据库。,GraphDB,知识图谱项目,,属于,基于图RDF三元组数据库,知识存储
GraphDB是由保加利亚的Ontotext软件公司开发的RDF三元组数据库。,GraphDB,知识图谱项目,属性,创建者,Ontotext,人物/实验室
GraphDB的特色是良好支持RDF推理功能，其使用内置的基于规则的“前向链”（Forward-Chaining）推理机，由显式知识经过推理得到导出知识，对这些导出知识进行优化存储；导出知识会在知识库更新后相应地同步更新。,GraphDB,知识图谱项目,属性,特点,良好支持RDF推理功能,文本
Blazegraph是一个基于RDF三元组库的图数据库管理系统，在用户接口层同时支持RDF三元组和属性图模型，既实现了SPARQL语言，也实现了Blueprints标准及Gremlin语言。,Blazegraph,知识图谱项目,,属于,基于图RDF三元组数据库,知识存储
通过分布式动态分片B+树和服务总线技术，Blazegraph支持真正意义上的集群分布式存储和查询处理。,Blazegraph,知识图谱项目,属性,特点,支持真正意义上的集群分布式存储和查询处理,文本
Stardog是由美国Stardog_Union公司开发的RDF三元组数据库，支持RDF图数据模型、SPARQL查询语言、属性图模型、Gremlin图遍历语言、OWL2标准、用户自定义的推理与数据分析规则、虚拟图、地理空间查询以及多用编程语言与网络接口支持。,Stardog,知识图谱项目,,属于,基于图RDF三元组数据库,知识存储
Stardog是由美国Stardog_Union公司开发的RDF三元组数据库，支持RDF图数据模型、SPARQL查询语言、属性图模型、Gremlin图遍历语言、OWL2标准、用户自定义的推理与数据分析规则、虚拟图、地理空间查询以及多用编程语言与网络接口支持。,Stardog,知识图谱项目,属性,创建者,Stardog_Union,人物/实验室
（3）原生图数据库。,知识存储方案,知识存储,,包含,图数据库,知识存储
Neo4j是用Java实现的开源图数据库。,Neo4j,知识图谱项目,,属于,图数据库,知识存储
JanusGraph是在原有Titan系统基础上继续开发的开源分布式图数据库，目前是Linux基金会旗下的一个开源项目。,JanusGraph,知识图谱项目,,属于,图数据库,知识存储
JanusGraph的主要缺点是分布式查询功能仅限于基于Cassandra或HBase提供的分布式读写实现的简单导航查询，对于很多稍复杂的查询类型，目前还不支持真正意义上的分布式查询处理，例如子图匹配查询、正则路径查询等。,JanusGraph,知识图谱项目,属性,缺点,不支持真正意义上的分布式查询处理,文本
Cayley是由谷歌公司工程师开发的一款轻量级开源图数据库，于2014年6月在GitHub上发布。,Cayley,知识图谱项目,属性,创建者,谷歌公司,人物/实验室
Cayley是由谷歌公司工程师开发的一款轻量级开源图数据库，于2014年6月在GitHub上发布。,Cayley,知识图谱项目,,属于,图数据库,知识存储
"1.6.2知识图谱与智能问答基于知识图谱的问答（Knowledge-based_Question_Answering,KBQA，下称“知识问答”）是智能问答系统的核心功能，是一种人机交互的自然方式。",知识问答,知识问答,,属于,知识图谱,知识图谱
知识问答依托一个大型知识库（知识图谱、结构化数据库等），将用户的自然语言问题转化成结构化查询语句（如SPARQL、SQL等），直接从知识库中导出用户所需的答案。,知识库,知识问答,,实现,知识问答,知识问答
事实型问题按问题类型可分为单知识点问题（Single-hop_Questions）和多知识点问题（Multi-hop_Questions）；按问题的领域可分为垂直领域问题和通用领域问题。,事实型问题,知识问答,,包含,单知识点问题,知识问答
事实型问题按问题类型可分为单知识点问题（Single-hop_Questions）和多知识点问题（Multi-hop_Questions）；按问题的领域可分为垂直领域问题和通用领域问题。,事实型问题,知识问答,,包含,多知识点问题,知识问答
事实型问题按问题类型可分为单知识点问题（Single-hop_Questions）和多知识点问题（Multi-hop_Questions）；按问题的领域可分为垂直领域问题和通用领域问题。,单知识点问题,知识问答,属性,英文名,Single-hop_Questions,文本
事实型问题按问题类型可分为单知识点问题（Single-hop_Questions）和多知识点问题（Multi-hop_Questions）；按问题的领域可分为垂直领域问题和通用领域问题。,多知识点问题,知识问答,属性,英文名,Multi-hop_Questions,文本
事实型问题按问题类型可分为单知识点问题（Single-hop_Questions）和多知识点问题（Multi-hop_Questions）；按问题的领域可分为垂直领域问题和通用领域问题。,事实型问题,知识问答,,包含,垂直领域问题,知识问答
事实型问题按问题类型可分为单知识点问题（Single-hop_Questions）和多知识点问题（Multi-hop_Questions）；按问题的领域可分为垂直领域问题和通用领域问题。,事实型问题,知识问答,,包含,通用领域问题,知识问答
相对于通用领域或开放领域，垂直领域下的知识图谱规模更小、精度更高，知识问答的质量更容易提升。,垂直领域问题,知识问答,属性,特点,规模更小、精度更高，知识问答的质量高,文本
知识问答技术的成熟与落地不仅能提高人们检索信息的精度和效率，还能提升用户的产品体验。,知识问答技术,知识问答,属性,作用,提高人们检索信息的精度和效率，还能提升用户的产品体验,文本
这涉及自然语言处理、信息检索和推理（Reasoning）等多个领域的不同技术。,知识问答技术,知识问答,,包含,自然语言处理,知识问答
这涉及自然语言处理、信息检索和推理（Reasoning）等多个领域的不同技术。,知识问答技术,知识问答,,包含,信息检索和推理,知识问答
相关研究工作在近五年来受到越来越多国内外学者的关注，研究方法主要可分为三大类：基于语义解析（Semantic_Parsing）的方法、基于信息检索（Information_Retrieval）的方法和基于概率模型（Probabilistic_Models）的方法。,知识问答方法,知识问答,,包含,基于语义解析的方法,知识问答
相关研究工作在近五年来受到越来越多国内外学者的关注，研究方法主要可分为三大类：基于语义解析（Semantic_Parsing）的方法、基于信息检索（Information_Retrieval）的方法和基于概率模型（Probabilistic_Models）的方法。,知识问答方法,知识问答,,包含,基于信息检索的方法,知识问答
相关研究工作在近五年来受到越来越多国内外学者的关注，研究方法主要可分为三大类：基于语义解析（Semantic_Parsing）的方法、基于信息检索（Information_Retrieval）的方法和基于概率模型（Probabilistic_Models）的方法。,知识问答方法,知识问答,,包含,基于概率模型的方法,知识问答
大部分先进的知识问答方法是基于语义解析的，目的是将自然语言问句解析成结构化查询语句，进而在知识库上执行查询得到答案。,基于语义解析的方法,知识问答,属性,目标,将自然语言问句解析成结构化查询语句，进而在知识库上执行查询得到答案,文本
在基于语义解析的方法训练过程中，问答模型隐式地学习了标注数据中蕴涵的语法解析规律。这使得模型能具有更好的可解释性。,基于语义解析的方法,知识问答,属性,特点,学习了标注数据中蕴涵的语法解析规律，使得模型能具有更好的可解释性,文本
但是，数据标注需要花费大量的人力和财力，是不切实际的。,基于语义解析的方法,知识问答,属性,缺点,需要花费大量的人力和财力,文本
基于信息检索的知识问答大致可分为两步：①通过粗粒度信息检索，在知识库中直接筛选出候选答案；②根据问句中抽取出的特征，对候选答案进行排序。,基于信息检索的方法,知识问答,属性,内容,通过粗粒度信息检索，在知识库中直接筛选出候选答案，根据问句中抽取出的特征，对候选答案进行排序,文本
