input,subject,subject_type,data/object,relation,object,object_type
4.2.3事件抽取事件是指发生的事情，通常具有时间、地点、参与者等属性。,事件,知识抽取,属性,被定义为,发生的事情，通常具有时间、地点、参与者等属性。,文本
事件抽取是指从自然语言文本中抽取出用户感兴趣的事件信息，并以结构化的形式呈现出来，例如事件发生的时间、地点、发生原因、参与者等。,事件抽取,知识抽取,属性,被定义为,从自然语言文本中抽取出用户感兴趣的事件信息，并以结构化的形式呈现出来，例如事件发生的时间、地点、发生原因、参与者等。,文本
一般地，事件抽取任务包含的子任务有：●识别事件触发词及事件类型；●抽取事件元素的同时判断其角色；●抽出描述事件的词组或句子；●事件属性标注；●事件共指消解。,事件抽取,知识抽取,,包含,识别事件触发词及事件类型,知识抽取
一般地，事件抽取任务包含的子任务有：●识别事件触发词及事件类型；●抽取事件元素的同时判断其角色；●抽出描述事件的词组或句子；●事件属性标注；●事件共指消解。,事件抽取,知识抽取,,包含,抽取事件元素的同时判断其角色,知识抽取
一般地，事件抽取任务包含的子任务有：●识别事件触发词及事件类型；●抽取事件元素的同时判断其角色；●抽出描述事件的词组或句子；●事件属性标注；●事件共指消解。,事件抽取,知识抽取,,包含,抽出描述事件的词组或句子,知识抽取
一般地，事件抽取任务包含的子任务有：●识别事件触发词及事件类型；●抽取事件元素的同时判断其角色；●抽出描述事件的词组或句子；●事件属性标注；●事件共指消解。,事件抽取,知识抽取,,包含,事件属性标注,知识抽取
一般地，事件抽取任务包含的子任务有：●识别事件触发词及事件类型；●抽取事件元素的同时判断其角色；●抽出描述事件的词组或句子；●事件属性标注；●事件共指消解。,事件抽取,知识抽取,,包含,事件共指消解,知识抽取
,事件抽取,知识抽取,,包含,事件抽取方法,知识抽取
图4-16事件抽取示例已有的事件抽取方法可以分为流水线方法和联合抽取方法两大类。,事件抽取方法,知识抽取,,包含,流水线方法,知识抽取
图4-16事件抽取示例已有的事件抽取方法可以分为流水线方法和联合抽取方法两大类。,事件抽取方法,知识抽取,,包含,联合抽取方法,知识抽取
1.事件抽取的流水线方法流水线方法将事件抽取任务分解为一系列基于分类的子任务，包括事件识别、元素抽取、属性分类和可报告性判别；每一个子任务由一个机器学习分类器负责实施。,流水线方法,知识抽取,属性,方法,将事件抽取任务分解为一系列基于分类的子任务，包括事件识别、元素抽取、属性分类和可报告性判别；每一个子任务由一个机器学习分类器负责实施。,文本
一个基本的事件抽取流水线需要的分类器包括：（1）事件触发词分类器。,流水线方法,知识抽取,,包含,事件触发词分类器,知识抽取
判断词汇是否为事件触发词，并基于触发词信息对事件类别进行分类。,事件触发词分类器,知识抽取,属性,作用,判断词汇是否为事件触发词，并基于触发词信息对事件类别进行分类,文本
（2）元素分类器。,流水线方法,知识抽取,,包含,元素分类器,知识抽取
判断词组是否为事件的元素。,元素分类器,知识抽取,属性,作用,判断词组是否为事件的元素,文本
（3）元素角色分类器。,流水线方法,知识抽取,,包含,元素角色分类器,知识抽取
判定事件元素的角色类别。,元素角色分类器,知识抽取,属性,作用,判定事件元素的角色类别,文本
（4）属性分类器。,流水线方法,知识抽取,,包含,属性分类器,知识抽取
判定事件的属性。,属性分类器,知识抽取,属性,作用,判定事件的属性。,文本
（5）可报告性分类器。,流水线方法,知识抽取,,包含,可报告性分类器,知识抽取
判定是否存在值得报告的事件实例。,可报告性分类器,知识抽取,属性,作用,判定是否存在值得报告的事件实例,文本
在联合抽取方法中，事件的所有相关信息会通过一个模型同时抽取出来。,联合抽取方法,知识抽取,属性,作用,事件的所有相关信息会通过一个模型同时抽取出来,文本
一般地，联合事件抽取方法可以采用联合推断或联合建模的方法，如图4-17所示。,联合抽取方法,知识抽取,,包含,联合推断,知识抽取
一般地，联合事件抽取方法可以采用联合推断或联合建模的方法，如图4-17所示。,联合抽取方法,知识抽取,,包含,联合建模,知识抽取
联合推断方法首先建立事件抽取子任务的模型，然后将各个模型的目标函数进行组合，形成联合推断的目标函数；通过对联合目标函数进行优化，获得事件抽取各个子任务的结果。,联合推断,知识抽取,属性,方法,首先建立事件抽取子任务的模型，然后将各个模型的目标函数进行组合，形成联合推断的目标函数；通过对联合目标函数进行优化，获得事件抽取各个子任务的结果。,文本
联合建模的方法在充分分析子任务间的关系后，基于概率图模型进行联合建模，获得事件抽取的总体结果。,联合建模,知识抽取,属性,方法,充分分析子任务间的关系后，基于概率图模型进行联合建模，获得事件抽取的总体结果,文本
4.3面向结构化数据的知识抽取垂直领域的知识往往来源于支撑企业业务系统的关系数据库，因此，从数据库这种结构化数据中抽取知识也是一类重要的知识抽取方法。,面向结构化数据的知识抽取,知识抽取,属性,被定义为,从数据库这种结构化数据中抽取知识,文本
,面向结构化数据的知识抽取,知识抽取,,包含,直接映射,知识抽取
4.3.1直接映射直接映射规范定义了一个从关系数据库到RDF图数据的简单转换，为定义和比较更复杂的转换提供了基础。,直接映射,知识抽取,属性,作用,定义了一个从关系数据库到RDF图数据的简单转换，为定义和比较更复杂的转换提供了基础。,文本
直接映射将关系数据库表结构和数据直接转换为RDF图，关系数据库的数据结构直接反映在RDF图中。,直接映射,知识抽取,属性,方法,将关系数据库表结构和数据直接转换为RDF图，关系数据库的数据结构直接反映在RDF图中。,文本
,直接映射,知识抽取,,包含,直接映射的基本规则,知识抽取
直接映射的基本规则包括：●数据库中的表映射为RDF类；●数据库中表的列映射为RDF属性；●数据库表中每一行映射为一个资源或实体，创建IRI；●数据库表中每个单元格的值映射为一个文字值（Literal_Value）；如果单元格的值对应一个外键，则将其替换为外键值指向的资源或实体的IRI。,直接映射的基本规则,知识抽取,属性,内容,●数据库中的表映射为RDF类；●数据库中表的列映射为RDF属性；●数据库表中每一行映射为一个资源或实体，创建IRI；●数据库表中每个单元格的值映射为一个文字值（Literal_Value）；如果单元格的值对应一个外键，则将其替换为外键值指向的资源或实体的IRI。,文本
,面向结构化数据的知识抽取,知识抽取,,包含,R2RML,知识抽取
4.3.2R2RMLR2RML映射语言是一种用于表示从关系数据库到RDF数据集的自定义映射的语言。,R2RML,知识抽取,属性,被定义为,一种用于表示从关系数据库到RDF数据集的自定义映射的语言。,文本
这种映射提供了在RDF数据模型下查看现有关系型数据的能力，并且可以基于用户自定义的结构和目标词汇表示原有的关系型数据。,R2RML,知识抽取,属性,特点,在RDF数据模型下查看现有关系型数据的能力，并且可以基于用户自定义的结构和目标词汇表示原有的关系型数据。,文本
R2RML映射是通过逻辑表（Logic_Tables）从数据库中检索数据的。,R2RML,知识抽取,属性,方法,通过逻辑表从数据库中检索数据，每个逻辑表通过三元组映射映射至RDF数据,文本
,面向结构化数据的知识抽取,知识抽取,,包含,面向结构化数据的知识抽取相关工具,知识抽取
,面向结构化数据的知识抽取相关工具,知识抽取,,包含,基于本体的数据库访问系统,知识抽取
"4.3.3相关工具目前，有许多工具支持以访问知识图谱的形式直接访问关系数据库，可以直接使用语句查询数据库中的信息；这类工具也常被称为基于本体的数据库访问SPARQL（Ontology_Based_Database_Access,OBDA）系统。",基于本体的数据库访问系统,知识抽取,属性,被定义为,以访问知识图谱的形式直接访问关系数据库，可以直接使用语句查询数据库中的信息,文本
"4.3.3相关工具目前，有许多工具支持以访问知识图谱的形式直接访问关系数据库，可以直接使用语句查询数据库中的信息；这类工具也常被称为基于本体的数据库访问SPARQL（Ontology_Based_Database_Access,OBDA）系统。",基于本体的数据库访问系统,知识抽取,属性,英文名,OBDA,文本
表4-3OBDA系统的主要特性对比（1）D2RQ[22]。,D2RQ,知识图谱项目,,属于,基于本体的数据库访问系统,知识抽取
D2RQ是较早开发和发布的OBDA系统，它可以将关系数据库以RDF形式发布，其平台框架如图4-23所示。,D2RQ,知识图谱项目,属性,特点,可以将关系数据库以RDF形式发布,文本
,D2RQ,知识图谱项目,,包含,D2R_Server,知识图谱项目
其中，D2R_Server是一个HTTP_Server，主要功能提供对RDF数据的查询访问接口，供上层的RDF浏览器、SPARQL查询客户端以及HTML浏览器调用。,D2R_Server,知识图谱项目,,属于,HTTP_Server,知识图谱项目
其中，D3R_Server是一个HTTP_Server，主要功能提供对RDF数据的查询访问接口，供上层的RDF浏览器、SPARQL查询客户端以及HTML浏览器调用。,D2R_Server,知识图谱项目,属性,作用,提供对RDF数据的查询访问接口，供上层的RDF浏览器、SPARQL查询客户端以及HTML浏览器调用,文本
D2R_Server使用了一种可定制的D2RQ映射文件将关系数据库内容映射为RDF格式，与本章前面介绍的映射语言十分相似。,D2R_Server,知识图谱项目,属性,方法,使用了一种可定制的D2RQ映射文件将关系数据库内容映射为RDF格式,文本
基于D2RQ映射，Web端的请求被重写为SQL查询，这种即时转换允许从大型实时数据库发布RDF，而无须将数据复制到专用的RDF三元组存储中。,D2RQ,知识图谱项目,属性,方法,Web端的请求被重写为SQL查询，这种即时转换允许从大型实时数据库发布RDF，而无须将数据复制到专用的RDF三元组存储中。,文本
（2）Mastro[23]。,Mastro,知识图谱项目,,属于,基于本体的数据库访问系统,知识抽取
Mastro是一个基于Java语言开发的OBDA系统，系统中的本体使用属于DL-Lite轻量级描述逻辑系列的语言定义，通过数据库和本体元素之间的映射，用户可以通过SPARQL查询数据库。,Mastro,知识图谱项目,属性,方法,使用属于DL-Lite轻量级描述逻辑系列的语言定义，通过数据库和本体元素之间的映射，用户可以通过SPARQL查询数据库,文本
（3）Ultrawrap[24]。,Ultrawrap,知识图谱项目,,属于,基于本体的数据库访问系统,知识抽取
Ultrawrap是一个商业化系统，其系统结构如图4-25所示，主要包含编译器和服务器两部分。,Ultrawrap,知识图谱项目,,包含,编译器,知识图谱项目
Ultrawrap是一个商业化系统，其系统结构如图4-25所示，主要包含编译器和服务器两部分。,Ultrawrap,知识图谱项目,,包含,服务器,知识图谱项目
其中，编译器负责建立数据库到RDF和OWL的映射；服务器负责在数据库上执行SPARQL查询。,编译器,知识图谱项目,属性,作用,建立数据库到RDF和OWL的映射,文本
其中，编译器负责建立数据库到RDF和OWL的映射；服务器负责在数据库上执行SPARQL查询。,服务器,知识图谱项目,属性,作用,在数据库上执行SPARQL查询,文本
Ultrawrap在执行SPARQL查询时可以获得与SQL语句查询相同的速度，它支持R2RML和D2RQ映射，并为用户提供图形界面个性化定制映射。,Ultrawrap,知识图谱项目,属性,特点,执行SPARQL查询时可以获得与SQL语句查询相同的速度，它支持R2RML和D2RQ映射，并为用户提供图形界面个性化定制映射,文本
图4-25Ultrawrap系统结构（4）Morph-RDB[25]。,Morph-RDB,知识图谱项目,,属于,基于本体的数据库访问系统,知识抽取
Morph-RDB是由马德里理工大学本体工程组开发的RDB2RDF引擎，遵循R2RML规范。,Morph-RDB,知识图谱项目,属性,创建者,马德里理工大学,人物/实验室
Morph-RDB支持两种操作模式：数据升级（从关系数据库中的数据生成RDF实例）和查询转换（SPARQL到SQL）。,Morph-RDB,知识图谱项目,属性,作用,数据升级，从关系数据库中的数据生成RDF实例；查询转换，从SPARQL到SQL,文本
（5）Ontop[26]。,Ontop,知识图谱项目,,属于,基于本体的数据库访问系统,知识抽取
Ontop由Bozen-Bolzano自由大学开发，是基于Apache许可证的开源工具。,Ontop,知识图谱项目,属性,创建者,Bozen-Bolzano自由大学,人物/实验室
图4-26Ontop的系统结构[26]4.4面向半结构化数据的知识抽取半结构化数据是一种特殊的结构化数据形式，该形式的数据不符合关系数据库或其他形式的数据表形式结构，但又包含标签或其他标记来分离语义元素并保持记录和数据字段的层次结构。,半结构化数据的知识抽取,知识抽取,,包含,半结构化数据,知识抽取
,半结构化数据,知识抽取,属性,被定义为,该形式的数据不符合关系数据库或其他形式的数据表形式结构，但又包含标签或其他标记来分离语义元素并保持记录和数据字段的层次结构,文本
目前，百科类数据、网页数据是可被用于知识获取的重要半结构化数据，本节将介绍面向此类数据的知识抽取方法。,半结构化数据,知识抽取,,包含,百科类数据,知识抽取
目前，百科类数据、网页数据是可被用于知识获取的重要半结构化数据，本节将介绍面向此类数据的知识抽取方法。,半结构化数据,知识抽取,,包含,网页数据,知识抽取
4.4.1面向百科类数据的知识抽取以维基百科为代表的百科类数据是典型的半结构化数据。,半结构化数据的知识抽取,知识抽取,,包含,面向百科类数据的知识抽取,知识抽取
4.4.1面向百科类数据的知识抽取以维基百科为代表的百科类数据是典型的半结构化数据。,百科类数据,知识抽取,,包含,维基百科,知识抽取
在维基百科中，词条页面结构如图4-27所示，包含了词条标题、词条摘要、跨语言链接、分类、信息框等要素，这些都是关于描述对象的半结构化数据。,维基百科,知识抽取,属性,内容,词条标题、词条摘要、跨语言链接、分类、信息框,文本
,半结构化数据的知识抽取,知识抽取,,包含,基于维基百科的知识图谱,知识抽取
目前，基于维基百科已经构建起多个知识图谱，包括DBpedia[27]和Yago[28]等。,DBpedia,知识图谱项目,,属于,基于维基百科的知识图谱,知识抽取
目前，基于维基百科已经构建起多个知识图谱，包括DBpedia[27]和Yago[28]等。,Yago,知识图谱项目,,属于,基于维基百科的知识图谱,知识抽取
截至2019年2月，DBpedia英文版描述了458万个实体，其中有422万个实体被准确地在一个本体中进行分类，其中包括144.5万个人物、73.5万个地点、41.1万件作品、24.1万个组织、25.1万个物种和6000种疾病。,DBpedia,知识图谱项目,属性,内容,描述了458万个实体，其中有422万个实体被准确地在一个本体中进行分类，其中包括144.5万个人物、73.5万个地点、41.1万件作品、24.1万个组织、25.1万个物种和6000种疾病,文本
,DBpedia,知识图谱项目,,包含,DBpedia框架,知识图谱项目
框架的主要组成部分是：页面集合，包含本地及远程的维基百科文章数据；目标数据，存储或序列化提取的RDF三元组；将特定类型的维基标记转换为三元组的提取器；支持提取器的解析器，其作用是确定数据类型，在不同单元之间转换值并将标记分解成列表；提取作业，负责将页面集合、提取器和目标数据分组到一个工作流程中；知识提取管理器，负责管理将维基百科文章传递给提取器并将其输出传递到目标数据的过程。,DBpedia框架,知识图谱项目,,包含,页面集合,知识图谱项目
框架的主要组成部分是：页面集合，包含本地及远程的维基百科文章数据；目标数据，存储或序列化提取的RDF三元组；将特定类型的维基标记转换为三元组的提取器；支持提取器的解析器，其作用是确定数据类型，在不同单元之间转换值并将标记分解成列表；提取作业，负责将页面集合、提取器和目标数据分组到一个工作流程中；知识提取管理器，负责管理将维基百科文章传递给提取器并将其输出传递到目标数据的过程。,DBpedia框架,知识图谱项目,,包含,目标数据,知识图谱项目
框架的主要组成部分是：页面集合，包含本地及远程的维基百科文章数据；目标数据，存储或序列化提取的RDF三元组；将特定类型的维基标记转换为三元组的提取器；支持提取器的解析器，其作用是确定数据类型，在不同单元之间转换值并将标记分解成列表；提取作业，负责将页面集合、提取器和目标数据分组到一个工作流程中；知识提取管理器，负责管理将维基百科文章传递给提取器并将其输出传递到目标数据的过程。,DBpedia框架,知识图谱项目,,包含,将特定类型的维基标记转换为三元组的提取器,知识图谱项目
框架的主要组成部分是：页面集合，包含本地及远程的维基百科文章数据；目标数据，存储或序列化提取的RDF三元组；将特定类型的维基标记转换为三元组的提取器；支持提取器的解析器，其作用是确定数据类型，在不同单元之间转换值并将标记分解成列表；提取作业，负责将页面集合、提取器和目标数据分组到一个工作流程中；知识提取管理器，负责管理将维基百科文章传递给提取器并将其输出传递到目标数据的过程。,DBpedia框架,知识图谱项目,,包含,支持提取器的解析器,知识图谱项目
框架的主要组成部分是：页面集合，包含本地及远程的维基百科文章数据；目标数据，存储或序列化提取的RDF三元组；将特定类型的维基标记转换为三元组的提取器；支持提取器的解析器，其作用是确定数据类型，在不同单元之间转换值并将标记分解成列表；提取作业，负责将页面集合、提取器和目标数据分组到一个工作流程中；知识提取管理器，负责管理将维基百科文章传递给提取器并将其输出传递到目标数据的过程。,DBpedia框架,知识图谱项目,,包含,提取作业,知识图谱项目
框架的主要组成部分是：页面集合，包含本地及远程的维基百科文章数据；目标数据，存储或序列化提取的RDF三元组；将特定类型的维基标记转换为三元组的提取器；支持提取器的解析器，其作用是确定数据类型，在不同单元之间转换值并将标记分解成列表；提取作业，负责将页面集合、提取器和目标数据分组到一个工作流程中；知识提取管理器，负责管理将维基百科文章传递给提取器并将其输出传递到目标数据的过程。,DBpedia框架,知识图谱项目,,包含,知识提取管理器,知识图谱项目
,页面集合,知识图谱项目,属性,作用,包含本地及远程的维基百科文章数据,文本
,目标数据,知识图谱项目,属性,作用,存储或序列化提取的RDF三元组；,文本
,支持提取器的解析器,知识图谱项目,属性,作用,确定数据类型，在不同单元之间转换值并将标记分解成列表,文本
,提取作业,知识图谱项目,属性,作用,将页面集合、提取器和目标数据分组到一个工作流程中,文本
,知识提取管理器,知识图谱项目,属性,作用,将维基百科文章传递给提取器并将其输出传递到目标数据的过程,文本
,DBpedia,知识图谱项目,,包含,DBpedia知识提取器,知识图谱项目
图4-28DBpedia知识抽取的总体框架[27]DBpedia使用了多种知识提取器从维基百科中获取结构化数据，具体包括：●标签（Labels）：抽取维基百科词条的标题，并将其定义为实体的标签；●摘要（Abstracts）：抽取维基百科词条页面的第一段文字，将其定义为实体的短摘要；抽取词条目录前最长500字的长摘要。,DBpedia知识提取器,知识图谱项目,,包含,标签,知识图谱项目
图4-28DBpedia知识抽取的总体框架[27]DBpedia使用了多种知识提取器从维基百科中获取结构化数据，具体包括：●标签（Labels）：抽取维基百科词条的标题，并将其定义为实体的标签；●摘要（Abstracts）：抽取维基百科词条页面的第一段文字，将其定义为实体的短摘要；抽取词条目录前最长500字的长摘要。,DBpedia知识提取器,知识图谱项目,,包含,摘要,知识图谱项目
图4-28DBpedia知识抽取的总体框架[27]DBpedia使用了多种知识提取器从维基百科中获取结构化数据，具体包括：●标签（Labels）：抽取维基百科词条的标题，并将其定义为实体的标签；●摘要（Abstracts）：抽取维基百科词条页面的第一段文字，将其定义为实体的短摘要；抽取词条目录前最长500字的长摘要。,DBpedia知识提取器,知识图谱项目,,包含,跨语言链接,知识图谱项目
图4-28DBpedia知识抽取的总体框架[27]DBpedia使用了多种知识提取器从维基百科中获取结构化数据，具体包括：●标签（Labels）：抽取维基百科词条的标题，并将其定义为实体的标签；●摘要（Abstracts）：抽取维基百科词条页面的第一段文字，将其定义为实体的短摘要；抽取词条目录前最长500字的长摘要。,DBpedia知识提取器,知识图谱项目,,包含,图片,知识图谱项目
图4-28DBpedia知识抽取的总体框架[27]DBpedia使用了多种知识提取器从维基百科中获取结构化数据，具体包括：●标签（Labels）：抽取维基百科词条的标题，并将其定义为实体的标签；●摘要（Abstracts）：抽取维基百科词条页面的第一段文字，将其定义为实体的短摘要；抽取词条目录前最长500字的长摘要。,DBpedia知识提取器,知识图谱项目,,包含,重定向,知识图谱项目
图4-28DBpedia知识抽取的总体框架[27]DBpedia使用了多种知识提取器从维基百科中获取结构化数据，具体包括：●标签（Labels）：抽取维基百科词条的标题，并将其定义为实体的标签；●摘要（Abstracts）：抽取维基百科词条页面的第一段文字，将其定义为实体的短摘要；抽取词条目录前最长500字的长摘要。,DBpedia知识提取器,知识图谱项目,,包含,消歧,知识图谱项目
,DBpedia知识提取器,知识图谱项目,,包含,外部链接,知识图谱项目
,DBpedia知识提取器,知识图谱项目,,包含,页面链接,知识图谱项目
,DBpedia知识提取器,知识图谱项目,,包含,主页,知识图谱项目
,DBpedia知识提取器,知识图谱项目,,包含,分类,知识图谱项目
,DBpedia知识提取器,知识图谱项目,,包含,地理坐标,知识图谱项目
●信息框（infobox）：从词条页面的信息框中抽取实体的结构化信息。,DBpedia知识提取器,知识图谱项目,,包含,信息框,知识图谱项目
,标签,知识图谱项目,属性,作用,抽取维基百科词条的标题，并将其定义为实体的标签 ,文本
,摘要,知识图谱项目,属性,作用,抽取维基百科词条页面的第一段文字，将其定义为实体的短摘要 ,文本
,跨语言链接,知识图谱项目,属性,作用,抽取词条页面指向其他语言版本的跨语言链接 ,文本
,图片,知识图谱项目,属性,作用,取指向图片的链接,文本
,重定向,知识图谱项目,属性,作用,抽取维基百科词条的重定向链接，建立其与同义词条的关联,文本
,消歧,知识图谱项目,属性,作用,从维基百科消歧页面抽取有歧义的词条链接 ,文本
,外部链接,知识图谱项目,属性,作用,抽取词条正文指向维基百科外部的链接 ,文本
,页面链接,知识图谱项目,属性,作用,抽取词条正文指向维基百科内部的链接 ,文本
,主页,知识图谱项目,属性,作用,抽取诸如公司、机构等实体的主页链接 ,文本
,分类,知识图谱项目,属性,作用,抽取词条所属的分类 ,文本
,地理坐标,知识图谱项目,属性,作用,抽取词条所属的分类 ,文本
,信息框,知识图谱项目,属性,作用,从词条页面的信息框中抽取实体的结构化信息 ,文本
信息框抽取有两种形式，一种为一般抽取，另一种为基于映射的抽取。,信息框,知识图谱项目,,包含,一般抽取,知识图谱项目
信息框抽取有两种形式，一种为一般抽取，另一种为基于映射的抽取。,信息框,知识图谱项目,,包含,基于映射的抽取,知识图谱项目
信息框的一般抽取直接将信息框中的信息转换为RDF三元组。,一般抽取,知识抽取,属性,方法,直接将信息框中的信息转换为RDF三元组；三元组的主语由DBpedia的URI前缀和词条名称相连组成，谓语由信息框属性URI前缀和属性名相连组成，宾语则基于属性值创建，可以是实体的URI或者数据类型的值。,文本
然而，这种抽取方式对于维基百科信息框中存在的属性名和信息框模板同义异名问题不作处理，因此抽取出的三元组存在数据不一致的问题。,一般抽取,知识抽取,属性,缺点,抽取出的三元组存在数据不一致的问题,文本
,基于映射的抽取,知识抽取,属性,方法,首先将信息框的模板、属性映射到人工定义的本体中的类型和属性，然后采用本体中的词汇􏰂述抽取出的结构化信息 ,文本
图4-29信息框示例[27]4.4.2面向Web网页的知识抽取互联网中的网页含有丰富的数据，与普通文本数据相比，网页也具有一定的结构，因此也被视为是一种半结构化的数据。,半结构化数据的知识抽取,知识抽取,,包含,面向Web网页的知识抽取,知识抽取
图4-30某电商网站产品搜索结果页面及其HTML代码从网页中获取结构化信息一般通过包装器实现，图4-31展示了基于包装器抽取网页信息的框架。,半结构化数据的知识抽取,知识抽取,属性,方法,通过包装器实现获取结构化信息,文本
,半结构化数据的知识抽取,知识抽取,,包含,包装器,知识抽取
包装器是能够将数据从HTML网页中抽取出来，并将它们还原为结构化数据的软件程序。,包装器,知识抽取,属性,作用,能够将数据从HTML网页中抽取出来，并将它们还原为结构化数据的软件程序,文本
,包装器,知识抽取,,包含,包装器的生成方法,知识抽取
包装器的生成方法有三大类：手工方法、包装器归纳方法和自动抽取方法。,包装器的生成方法,知识抽取,,包含,手工方法,知识抽取
包装器的生成方法有三大类：手工方法、包装器归纳方法和自动抽取方法。,包装器的生成方法,知识抽取,,包含,包装器归纳方法,知识抽取
包装器的生成方法有三大类：手工方法、包装器归纳方法和自动抽取方法。,包装器的生成方法,知识抽取,,包含,自动抽取方法,知识抽取
图4-31基于包装器抽取网页信息的框架1.手工方法手工方法是通过人工分析构建包装器信息抽取的规则。,手工方法,知识抽取,属性,被定义为,是通过人工分析构建包装器信息抽取的规则,文本
2.包装器归纳方法包装器归纳方法是基于有监督学习方法从已标注的训练样例集合中学习信息抽取的规则，然后对相同模板的其他网页进行数据抽取的方法。,包装器归纳方法,知识抽取,属性,被定义为,基于有监督学习方法从已标注的训练样例集合中学习信息抽取的规则，然后对相同模板的其他网页进行数据抽取的方法,文本
典型的包装器归纳流程包括以下步骤：网页清洗、网页标注、包装器空间生成、包装器评估。,包装器归纳方法,知识抽取,,包含,网页清洗,知识抽取
典型的包装器归纳流程包括以下步骤：网页清洗、网页标注、包装器空间生成、包装器评估。,包装器归纳方法,知识抽取,,包含,网页标注,知识抽取
典型的包装器归纳流程包括以下步骤：网页清洗、网页标注、包装器空间生成、包装器评估。,包装器归纳方法,知识抽取,,包含,包装器空间生成,知识抽取
典型的包装器归纳流程包括以下步骤：网页清洗、网页标注、包装器空间生成、包装器评估。,包装器归纳方法,知识抽取,,包含,包装器评估,知识抽取
纠正和清理网页不规范的HTML、XML标记，可采用TIDY类工具。,网页清洗,知识抽取,属性,作用,纠正和清理网页不规范的HTML、XML标记,文本
在网页上标注需要抽取的数据，标注过程一般是给网页中的某个位置打上特殊的标签，表明此处是需要抽取的数据。,网页标注,知识抽取,属性,作用,在网页上标注需要抽取的数据，标注过程一般是给网页中的某个位置打上特殊的标签，表明此处是需要抽取的数据。,文本
基于标注的数据生成XPath集合空间，对生成的集合进行归纳，从而形成若干个子集。,包装器空间生成,知识抽取,属性,作用,基于标注的数据生成XPath集合空间，对生成的集合进行归纳，从而形成若干个子集。,文本
包装器可以通过准确率和召回率进行评估。,包装器评估,知识抽取,属性,方法,通过准确率和召回率进行评估,文本
3.自动抽取方法包装器归纳方法需要大量的人工标注工作，因而不适用对大量站点进行数据的抽取。,包装器归纳方法,知识抽取,属性,缺点,需要大量的人工标注工作，因而不适用对大量站点进行数据的抽取；包装器维护的工作量也很大，一旦网站改版，需要重新标注数据，归纳新的包装器。,文本
在自动抽取方法中，相似的网页首先通过聚类被分成若干组，通过挖掘同一组中相似网页的重复模式，可以生成适用于该组网页的包装器。,自动抽取方法,知识抽取,属性,方法,相似的网页首先通过聚类被分成若干组，通过挖掘同一组中相似网页的重复模式，可以生成适用于该组网页的包装器；在应用包装器进行数据抽取时，首先将需要抽取的页面划分到先前生成的网页组，然后应用该组对应的包装器进行数据抽取。,文本
表4-5Web页面的信息抽取方法对比4.5知识挖掘知识挖掘是从已有的实体及实体关系出发挖掘新的知识，具体包括知识内容挖掘和知识结构挖掘。,知识挖掘,知识抽取,属性,被定义为,从已有的实体及实体关系出发挖掘新的知识,文本
表4-5Web页面的信息抽取方法对比4.5知识挖掘知识挖掘是从已有的实体及实体关系出发挖掘新的知识，具体包括知识内容挖掘和知识结构挖掘。,知识挖掘,知识抽取,,包含,知识内容挖掘,知识抽取
表4-5Web页面的信息抽取方法对比4.5知识挖掘知识挖掘是从已有的实体及实体关系出发挖掘新的知识，具体包括知识内容挖掘和知识结构挖掘。,知识挖掘,知识抽取,,包含,知识结构挖掘,知识抽取
4.5.1知识内容挖掘：实体链接实体链接是指将文本中的实体指称（Mention）链向其在给定知识库中目标实体的过程。,知识内容挖掘,知识抽取,,等价,实体链接,知识抽取
4.5.1知识内容挖掘：实体链接实体链接是指将文本中的实体指称（Mention）链向其在给定知识库中目标实体的过程。,实体链接,知识抽取,属性,被定义为,将文本中的实体指称链向其在给定知识库中目标实体的过程,文本
实体链接可以将文本数据转化为有实体标注的形式，建立文本与知识库的联系，可以为进一步文本分析和处理提供基础。,实体链接,知识抽取,属性,作用,将文本数据转化为有实体标注的形式，建立文本与知识库的联系，可以为进一步文本分析和处理提供基础,文本
实体链接的基本流程如图4-33所示，包括实体指称识别、候选实体生成和候选实体消歧三个步骤，每个步骤都可以采用不同的技术和方法。,实体链接,知识抽取,,包含,实体指称识别,知识抽取
实体链接的基本流程如图4-33所示，包括实体指称识别、候选实体生成和候选实体消歧三个步骤，每个步骤都可以采用不同的技术和方法。,实体链接,知识抽取,,包含,候选实体生成,知识抽取
实体链接的基本流程如图4-33所示，包括实体指称识别、候选实体生成和候选实体消歧三个步骤，每个步骤都可以采用不同的技术和方法。,实体链接,知识抽取,,包含,候选实体消歧,知识抽取
图4-32实体链接示例图4-33实体链接的基本流程1.实体指称识别实体链接的第一步是要识别出文本中的实体指称，例如从图4-32给出的文本中识别[乔丹]、[美国]、[NBA]等。,实体指称识别,知识抽取,属性,作用,识别出文本中的实体指称,文本
,实体指称识别,知识抽取,,包含,命名实体识别技术,知识抽取
该步骤主要通过命名实体识别技术或者词典匹配技术实现。,实体指称识别,知识抽取,,包含,词典匹配技术,知识抽取
命名实体识别技术在本章前面已经介绍过；词典匹配技术需要首先构建问题领域的实体指称词典，通过直接与文本的匹配识别指称。,词典匹配技术,知识抽取,属性,方法,首先构建问题领域的实体指称词典，通过直接与文本的匹配识别指称,文本
2.候选实体生成候选实体生成是确定文本中的实体指称可能指向的实体集合。,候选实体生成,知识抽取,属性,作用,确定文本中的实体指称可能指向的实体集合。,文本
,候选实体生成,知识抽取,,包含,表层名字扩展,知识抽取
