input,subject,subject_type,data/object,relation,object,object_type
AnchorPROMPT是基于结构的本体映射发现技术中的一项典型工作，它以基于术语技术得到的本体映射结果为基础，进一步分析本体图的结构相似性，从而发现更多的本体映射。,AnchorPROMPT,知识图谱项目,属性,特点,基于结构的本体映射发现技术中的一项典型工作，它以基于术语技术得到的本体映射结果为基础，进一步分析本体图的结构相似性，从而发现更多的本体映射。,文本
由AnchorPROMPT算法的过程可以看出，该算法只能发现异构本体原子概念间的等价映射，以及少量原子关系间的等价映射。,AnchorPROMPT,知识图谱项目,属性,缺点,只能发现异构本体原子概念间的等价映射，以及少量原子关系间的等价映射；对于复杂概念或复杂关系间的本体映射，AnchorPROMPT是无法处理的；从技术上说，AnchorPROMPT算法是基于一种直观的经验，缺乏严格的理论依据,文本
iPROMPT从语言角度判断本体间概念或关系的相似。,iPROMPT,知识图谱项目,属性,方法,从语言角度判断本体间概念或关系的相似；然后以这些初始的术语相似为基础，执行合并算法完成本体合并的任务；在合并本体时要与用户进行交互,文本
总的来说，在发现本体映射的过程中，iPROMPT主要利用术语相关性计算方法寻找本体间概念或概念的相关属性的映射，因此，它只能发现有限的概念间或属性间的等价映射。,iPROMPT,知识图谱项目,属性,特点,利用术语相关性计算方法寻找本体间概念或概念的相关属性的映射,文本
总的来说，在发现本体映射的过程中，iPROMPT主要利用术语相关性计算方法寻找本体间概念或概念的相关属性的映射，因此，它只能发现有限的概念间或属性间的等价映射。,iPROMPT,知识图谱项目,属性,缺点,只能发现有限的概念间或属性间的等价映射,文本
MAFRA是处理语义Web上分布式本体间映射的一个框架[30-32]，该框架是为了处理、表示并应用异构本体间的映射。,MAFRA,知识图谱项目,,属于,基于术语和结构的本体映射,知识融合
MAFRA是处理语义Web上分布式本体间映射的一个框架[30-32]，该框架是为了处理、表示并应用异构本体间的映射。,MAFRA,知识图谱项目,属性,被定义为,处理语义Web上分布式本体间映射的一个框架,文本
MAFRA是处理语义Web上分布式本体间映射的一个框架[30-32]，该框架是为了处理、表示并应用异构本体间的映射。,MAFRA,知识图谱项目,属性,作用,处理、表示并应用异构本体间的映射,文本
图5-7MAFRA体系结构MAFRA主要给出一套本体映射方法学，用来表示映射，将映射划分为概念桥和属性桥两类，并利用映射实现异构本体间的数据转换。,MAFRA,知识图谱项目,属性,方法,给出一套本体映射方法学，用来表示映射，将映射划分为概念桥和属性桥两类，并利用映射实现异构本体间的数据转换,文本
尽管MAFRA支持通过手工建立一些复杂的映射，但它缺乏自己特有的映射发现技术。,MAFRA,知识图谱项目,属性,缺点,缺乏自己特有的映射发现技术,文本
ONION是Mitra_P等人设计的一个解决本体互操作的系统[33-34]。,ONION,知识图谱项目,,属于,基于术语和结构的本体映射,知识融合
ONION是Mitra_P等人设计的一个解决本体互操作的系统[33-34]。,ONION,知识图谱项目,属性,创建者,Mitra_P,人物/实验室
,ONION,知识图谱项目,属性,方法,采用半自动算法生成本体互操作的映射规则，解决本体之间的异构,文本
ONION中寻找的映射是原子概念之间的等价关系，属于本体间的简单映射。,ONION,知识图谱项目,属性,特点,寻找的映射是原子概念之间的等价关系，属于本体间的简单映射,文本
6）S-Match。,S-Match,知识图谱项目,,属于,基于术语和结构的本体映射,知识融合
它输入两个本体的图结构，返回图节点之间的语义关系；其中可能的语义关系有等价、泛化、特化、不匹配和相交。,S-Match,知识图谱项目,属性,作用,它输入两个本体的图结构，返回图节点之间的语义关系；其中可能的语义关系有等价（=）、泛化（）、特化（）、不匹配（⊥）和相交（）。,文本
7）Cupid。,Cupid,知识图谱项目,,属于,基于术语和结构的本体映射,知识融合
Cupid系统实现了一个通用的模式匹配算法[41]，它综合使用了语言和结构的匹配技术，并在预定义词典的帮助下，计算相似度获得映射结果。,Cupid,知识图谱项目,属性,方法,综合使用了语言和结构的匹配技术，并在预定义词典的帮助下，计算相似度获得映射结果,文本
Chimaera是一个合并和测试大本体的环境[43]。,Chimaera,知识图谱项目,,属于,基于术语和结构的本体映射,知识融合
Chimaera将匹配的术语对作为候选的合并对象，术语对匹配考虑术语名、术语定义、可能的缩写与展开形式以及后缀等因素。,Chimaera,知识图谱项目,属性,方法,将匹配的术语对作为候选的合并对象，术语对匹配考虑术语名、术语定义、可能的缩写与展开形式以及后缀等因素。,文本
Chimaera能识别术语间是否包含或不相关等简单的映射关系。,Chimaera,知识图谱项目,属性,作用,能识别术语间是否包含或不相关等简单的映射关系。,文本
BUSTER是德国不来梅大学开发的改善信息检索的语义转换中间件[44]，是为了方便获取异构和分布信息源中的数据。,BUSTER,知识图谱项目,,属于,基于术语和结构的本体映射,知识融合
BUSTER是德国不来梅大学开发的改善信息检索的语义转换中间件[44]，是为了方便获取异构和分布信息源中的数据。,BUSTER,知识图谱项目,属性,创建者,德国不来梅大学,人物/实验室
因此，BUSTER建立局部本体和基本词汇集之间的映射，通过这种映射来达到异构信息源查询。,BUSTER,知识图谱项目,属性,方法,建立局部本体和基本词汇集之间的映射，通过这种映射来达到异构信息源查询。,文本
COMA是一个模式匹配系统[45]，它是一种综合的通用匹配器。,COMA,知识图谱项目,,属于,基于术语和结构的本体映射,知识融合
ASCO原型依靠识别不同本体间相关元素对的算法[46]来发现映射，这些元素对可以是概念对，也可以是关系对。,ASCO,知识图谱项目,,属于,基于术语和结构的本体映射,知识融合
ASCO原型依靠识别不同本体间相关元素对的算法[46]来发现映射，这些元素对可以是概念对，也可以是关系对。,ASCO,知识图谱项目,属性,方法,靠识别不同本体间相关元素对的算法、来发现映射，这些元素对可以是概念对，也可以是关系对,文本
2.基于实例的本体映射基于实例的本体映射发现方法通过比较概念的外延，即本体的实例，发现异构本体之间的语义关联。,本体映射工作,知识融合,,包含,基于实例的本体映射,知识融合
2.基于实例的本体映射基于实例的本体映射发现方法通过比较概念的外延，即本体的实例，发现异构本体之间的语义关联。,基于实例的本体映射,知识融合,属性,方法,通过比较概念的外延，即本体的实例，发现异构本体之间的语义关联,文本
基于实例的本体映射技术可分为两种情况：本体概念间存在共享实例和概念之间没有共享实例。,基于实例的本体映射,知识融合,,包含,共享实例的方法,知识融合
基于实例的本体映射技术可分为两种情况：本体概念间存在共享实例和概念之间没有共享实例。,基于实例的本体映射,知识融合,,包含,无共享实例的方法,知识融合
基于实例的本体映射技术可分为两种情况：本体概念间存在共享实例和概念之间没有共享实例。,共享实例的方法,知识融合,属性,被定义为,本体概念间存在共享实例,文本
基于实例的本体映射技术可分为两种情况：本体概念间存在共享实例和概念之间没有共享实例。,无共享实例的方法,知识融合,属性,被定义为,概念之间没有共享实例,文本
（2）方法和工具1）GLUE。,GLUE,知识图谱项目,,属于,基于实例的本体映射,知识融合
"GLUE是著名的本体映射生成系统之一，它应用机器学习技术，用半自动的方法发现异构本体间的映射[51,8,52]。",GLUE,知识图谱项目,属性,方法,应用机器学习技术，用半自动的方法发现异构本体间的映射；利用放松标记技术，利用启发式知识和特定领域约束来进一步提高匹配的正确率。,文本
首先，一些概念不能被匹配是因为缺少足够的训练数据。,GLUE,知识图谱项目,属性,缺点,正确率并不是很高，即使应用相关的领域约束，对各种情况的映射仍然难以得到高精度的映射结果；对不同本体之间的映射，都需要进行学习训练，使用起来很麻烦；学习器的类型有限，难以处理本体中各种类型的信息；无法处理关于异构本体的关系之间的映射,文本
为此，GLUE被扩充为CGLUE，用于发现异构本体O1中的概间的复杂映射。,CGLUE,知识图谱项目,,来源,GLUE,知识图谱项目
为此，GLUE被扩充为CGLUE，用于发现异构本体O1中的概间的复杂映射。,CGLUE,知识图谱项目,属性,目标,发现异构本体间的复杂映射,文本
其次，对于复杂概念间的映射，CGLUE提出的算法并不能让人满意，这种算法寻找到的复杂概念映射不是完备的，很多正确的映射可能会被漏掉。,CGLUE,知识图谱项目,属性,缺点,正确率并不是很高，即使应用相关的领域约束，对各种情况的映射仍然难以得到高精度的映射结果；对不同本体之间的映射，都需要进行学习训练，使用起来很麻烦；学习器的类型有限，难以处理本体中各种类型的信息；寻找到的复杂概念映 射不是完备的，很多正确的映射可能会被漏掉,文本
2）概念近似的方法。,基于实例的本体映射,知识融合,,包含,概念近似的方法,知识融合
在基于异构本体的信息检索中，为了得到正确和完备的查询结果，往往需要将原查询重写为近似的查询。,概念近似的方法,知识融合,属性,方法,将原查询重写为近似的查询,文本
3）FCA。,FCA,知识图谱项目,,属于,基于实例的本体映射,知识融合
"Stumme_G等人提出一种自底向上的本体合并方法FCA-Merge[48,64]，它基于两本体和它们的实例，使用形式化概念分析技术FCA合并两个共享相同实例集的本体。",FCA,知识图谱项目,属性,创建者,Stumme_G,人物/实验室
"Stumme_G等人提出一种自底向上的本体合并方法FCA-Merge[48,64]，它基于两本体和它们的实例，使用形式化概念分析技术FCA合并两个共享相同实例集的本体。",FCA,知识图谱项目,属性,方法,基于两本体和它们的实例，使用形式化概念分析技术FCA合并两个共享相同实例集的本体。,文本
首先，该方法并没有考虑复杂概念间的映射，而且该方法的实现原理决定着它无法生成关系间的映射。,FCA,知识图谱项目,属性,缺点,没有考虑复杂概念间的映射，而且该方法的实现原理决定着它无法生成关系间的映射；映射结果质量受提取共享实例过程的影响；由概念格生成合并本体的工作由于人工参与，可能产生错误的映射结果,文本
4）IF-Map。,IF-Map,知识图谱项目,,属于,基于实例的本体映射,知识融合
4）IF-Map。,IF-Map,知识图谱项目,,属于,基于实例的本体映射,知识融合
该方法是一种自动的本体映射发现技术，基于信息流理论[71]。,IF-Map,知识图谱项目,属性,方法,基本原理是寻找两个局部本体间的等价，其方法是通过查看它们与一个通用的参考本体的映射。,文本
IF-Map也只能生成异构本体概念间的简单等价映射。,IF-Map,知识图谱项目,属性,缺点,能生成异构本体概念间的简单等价映射,文本
一些基于实例的方法能较好地解决异构本体概念间的映射问题，但对本体关系间的映射还缺乏有效方法和具体的实现。,基于实例的方法,知识图谱项目,属性,特点,一些基于实例的方法能较好地解决异构本体概念间的映射问题，但对本体关系间的映射还缺乏有效方法和具体的实现。,文本
,本体映射工作,知识融合,,包含,综合方法,知识融合
因此，为了得到更好的本体映射结果，可以考虑将多种映射方法综合使用，以吸收每种方法的优势。,综合方法,知识融合,属性,内容,多种映射方法综合使用，以吸收每种方法的优势,文本
（1）方法和工具1）QOM。,QOM,知识图谱项目,,属于,综合方法,知识融合
该方法的最大特点在于寻找映射的过程中同时考虑了映射结果的质量与发现映射的时间复杂度，它力图寻找到二者间的平衡。,QOM,知识图谱项目,属性,特点,寻找映射的过程中同时考虑了映射结果的质量与发现映射的时间复杂度，力图寻找到二者间的平衡。,文本
QOM通过合理组织各种映射发现算法，在映射质量的损失可接受的前提下，尽量提高映射发现效率，因此该方法可以处理大规模本体间的映射发现问题。,QOM,知识图谱项目,属性,方法,QOM处理本体映射的过程共分六步，输入异构本体，进行处理后得到本体间的映射。1.特征工程 2.搜索步骤的选择 3.相似度计算 4.相似度累加 5. 解释 6. 迭代,文本
2）OLA。,OLA,知识图谱项目,,属于,综合方法,知识融合
"OLA也是一种本体映射发现综合方法[76,77]，具有如下特点：①覆盖本体所有可能的特征（如术语、结构和外延）;②考虑本体结构；③明确所有的循环关系，迭代寻找最佳映射。",OLA,知识图谱项目,属性,特点,覆盖本体所有可能的特征（如术语、结构和外延）;考虑本体结构；明确所有的循环关系，迭代寻找最佳映射。,文本
,OLA,知识图谱项目,属性,方法,OLA算法首先将OWL本体编码为图，图中的边为概念之间的关系。图节点之间的相 似度根据两方面来度量：①根据类和它的属性将节点进行分类；②考虑分类后节点中的所 有特征，如父类和属性等。实体之间的相似度被赋予权重并线性累加,文本
3）KRAFT。,KRAFT,知识图谱项目,,属于,综合方法,知识融合
4）OntoMap。,OntoMap,知识图谱项目,,属于,综合方法,知识融合
OntoMap是一个知识表示的形式化、推理和Web接口。,OntoMap,知识图谱项目,属性,被定义为,一个知识表示的形式化、推理和Web接口。,文本
OntoMap是一个知识表示的形式化、推理和Web接口。,OntoMap,知识图谱项目,属性,作用,它针对上层本体和词典，提供访问大多流行的上层本体和词典资源的接口，并表示它们之间的映射。,文本
但遗憾的是，OntoMap不能自动创建映射，它假设一个映射已存在或者能被手工创建。,OntoMap,知识图谱项目,属性,缺点,不能自动创建映射,文本
和5）OBSERVER。,OBSERVER,知识图谱项目,,属于,综合方法,知识融合
OBSERVER系统是为了解决分布式数据库的异构问题，它通过使用组件本体和它们之间明确的映射关系解决数据库间的异构[82]，同时它能维护这些映射。,OBSERVER,知识图谱项目,属性,方法,通过使用组件本体和它们之间明确的映射关系解决数据库间的异构[82]，同时它能维护这些映射,文本
但是，该方法的本体映射依靠手工建立。,OBSERVER,知识图谱项目,属性,缺点,本体映射依靠手工建立,文本
6）InfoSleuth。,InfoSleuth,知识图谱项目,,属于,综合方法,知识融合
"InfoSleuth是一个基于主体的系统，能够支持通过小本体组成复杂本体，因而一个小本体可以在多个应用领域使用[83,84]。",InfoSleuth,知识图谱项目,属性,作用,支持通过小本体组成复杂本体，因而一个小本体可以在多个应用领域使用,文本
7）基于虚拟文档的本体匹配。,基于虚拟文档的本体匹配,知识图谱项目,,属于,综合方法,知识融合
,基于虚拟文档的本体匹配,知识图谱项目,属性,特点,可有效地利用本体中的语义信息、文本信息和结构信息进行本体匹配，从而得到了广泛的推广和应用,文本
5.3.4本体映射管理映射捕获了异构本体间的关系，但仅仅有映射还不足以解决多个异构本体间的知识共享。,本体映射管理,知识融合,属性,作用,方便处理多个本体的维护和演化问题；合理组织本体间的映射，方便查询、数据转移和推理等应用；将多个本体作为一个整体来使用，能为实际应用提供更强大的功能。,文本
,本体概念层的融合方法,知识融合,,包含,本体映射管理,知识融合
,本体概念层的融合方法,知识融合,,包含,本体映射应用,知识融合
5.3.5本体映射应用基于本体映射，能实现很多基于多本体的应用，例如子本体抽取与信息检索等，这里以子本体抽取为例给出本体映射在其中的应用；本体映射在信息检索中的应用将在随后的章节中详细讨论。,本体映射应用,知识融合,,包含,子本体抽取,知识融合
5.3.5本体映射应用基于本体映射，能实现很多基于多本体的应用，例如子本体抽取与信息检索等，这里以子本体抽取为例给出本体映射在其中的应用；本体映射在信息检索中的应用将在随后的章节中详细讨论。,本体映射应用,知识融合,,包含,信息检索,知识融合
,子本体抽取,知识融合,属性,目标,从源本体中抽取一个小的子本体能让系统更有效,文本
Wouters_C等人提出物化本体视图抽取的顺序抽取过程[97]，通过优化模式来保证抽取质量。,子本体抽取,知识融合,属性,方法,Wouters_C等人提出物化本体视图抽取的顺序抽取过程，通过优化模式来保证抽取质量。随后的研究者提出了一种分布式方法来降低从大的复杂本体中抽取子本体的代价。Bhatt_M等人进一步分析了这种方法的语义完整性问题Noy_N_F等提出的PROMPTFactor本体抽取工具也支持从单个本体中获得语义独立的子本体，其主要思想是通过用户选择所需要的相关术语，并与PROMPT系统进行交互抽取子本体,文本
在语义搜索和智能问答中，本体映射和匹配结果用于辅助查询重写，能有效地提高对用户问题的语义理解能力。,本体映射应用,知识融合,,包含,辅助查询重写,知识融合
5.4.2基于快速相似度计算的实例匹配方法这类方法的思想是尽量降低每次相似度计算的时间复杂度，即降低O(n2t)中的因素t，因此映射过程只能使用简单且速度较快的匹配器，考虑的映射线索也必须尽量简单，从而保证t接近常数O(1)。,实例层的融合与匹配,知识融合,,包含,基于快速相似度计算的实例匹配方法,知识融合
5.4.2基于快速相似度计算的实例匹配方法这类方法的思想是尽量降低每次相似度计算的时间复杂度，即降低O(n2t)中的因素t，因此映射过程只能使用简单且速度较快的匹配器，考虑的映射线索也必须尽量简单，从而保证t接近常数O(1)。,基于快速相似度计算的实例匹配方法,知识融合,属性,方法,是尽量降低每次相似度计算的时间复杂度，即降低O(n2t)中的因素t，因此映射过程只能使用简单且速度较快的匹配器，考虑的映射线索也必须尽量简单，从而保证t接近常数O(1),文本
,基于快速相似度计算的实例匹配方法,知识融合,,包含,匹配器,知识融合
基于快速相似度计算的方法使用的匹配器主要包括文本匹配器、结构匹配器和基于实例的匹配器等。,匹配器,知识融合,,包含,文本匹配器,知识融合
基于快速相似度计算的方法使用的匹配器主要包括文本匹配器、结构匹配器和基于实例的匹配器等。,匹配器,知识融合,,包含,结构匹配器,知识融合
基于快速相似度计算的方法使用的匹配器主要包括文本匹配器、结构匹配器和基于实例的匹配器等。,匹配器,知识融合,,包含,基于实例的匹配器等,知识融合
首先，匹配器只能利用知识图谱中少量的信息构造匹配线索，得到的匹配线索不能充分反映元素语义，这会导致降低映射结果质量。,基于快速相似度计算的实例匹配方法,知识融合,属性,缺点,只能利用知识图谱中少量的信息构造匹配线索，得到的匹配线索不能充分反映元素语义，这会导致降低映射结果质量。,文本
5.4.3基于规则的实例匹配方法在大规模知识图谱中，为了从海量的实例数据中有效发现匹配实例对，寻找匹配规则是一条可行的思路。,实例层的融合与匹配,知识融合,,包含,基于规则的实例匹配方法,知识融合
基于规则的方法易于扩展到处理大规模知识图谱中的实例匹配，甚至可以扩展到基于概率的方法[111]。,实例层的融合与匹配,知识融合,属性,特点,易于扩展到处理大规模知识图谱中的实例匹配，甚至可以扩展到基于概率的方法,文本
上海交通大学的研究人员开发了一套基于EM算法的半监督学习框架以自动寻找实例匹配规则[112]，其实例匹配过程如图5-12所示。,实例层的融合与匹配,知识融合,,包含,基于EM算法的半监督学习框架以自动寻找实例匹配规则,知识图谱项目
上海交通大学的研究人员开发了一套基于EM算法的半监督学习框架以自动寻找实例匹配规则[112]，其实例匹配过程如图5-12所示。,基于EM算法的半监督学习框架以自动寻找实例匹配规则,知识图谱项目,属性,创建者,上海交通大学,人物/实验室
该框架以迭代的方式来自动发现匹配规则，并逐步提高匹配规则集的质量，再利用更新后的规则集来寻找高质量的匹配对。,基于EM算法的半监督学习框架以自动寻找实例匹配规则,知识融合,属性,方法,迭代的方式来自动发现匹配规则，并逐步提高匹配规则集的质量，再利用更新后的规则集来寻找高质量的匹配对,文本
5.4.4基于分治的实例匹配方法分治处理方法的思想是降低相似度计算总的时间复杂度，即降低O(n2t)中的因素n2。,实例层的融合与匹配,知识融合,,包含,基于分治的实例匹配方法,知识融合
5.4.4基于分治的实例匹配方法分治处理方法的思想是降低相似度计算总的时间复杂度，即降低O(n2t)中的因素n2。,基于分治的实例匹配方法,知识融合,属性,方法,降低相似度计算总的时间复杂度，即降低O(n2t)中的因素n2；将大规模本体划分为若干个小知识图谱，然后计算这些小知识图谱间的匹配,文本
目前采用分治思想处理大规模本体映射的典型系统有Malasco、Falcon-AO、Lily等。,基于分治的实例匹配方法,知识融合,,包含,Malasco,知识图谱项目
目前采用分治思想处理大规模本体映射的典型系统有Malasco、Falcon-AO、Lily等。,基于分治的实例匹配方法,知识融合,,包含,Falcon-AO,知识图谱项目
目前采用分治思想处理大规模本体映射的典型系统有Malasco、Falcon-AO、Lily等。,基于分治的实例匹配方法,知识融合,,包含,Lily,知识图谱项目
Malasco[2]是Paulheim提出的一种基于分治思想的大规模OWL本体映射系统[120]，该系统实际上是一个大规模本体映射框架，可重用现有的匹配器和本体模块化方法。,Malasco,知识图谱项目,属性,创建者,Paulheim,人物/实验室
Malasco[2]是Paulheim提出的一种基于分治思想的大规模OWL本体映射系统[120]，该系统实际上是一个大规模本体映射框架，可重用现有的匹配器和本体模块化方法。,Malasco,知识图谱项目,属性,方法,该系统实际上是一个大规模本体映射框架，可重用现有的匹配器和本体模块化方法,文本
Falcon-AO中采用一种基于结构的本体划分方法解决大规模本体映射问题[122]。,Falcon-AO,知识图谱项目,属性,方法,基于结构的本体划分方法；法首先通过分析概念层次、属性层次以及属性约束信息，然后利用聚类方法将本体中的元素划分为不相交的若干个集合，再利用RDF声明恢复每个集合中的语义信息，从而完成本体划分,文本
Lily则巧妙地利用了大规模知识图谱匹配中的匹配局部性特点，不直接对知识图谱进行分块，而通过一些确定的匹配点（称为锚点）自动发现更多的潜在匹配点，从而达到实现高效实例匹配的目的且无须进行知识图谱划分。,Lily,知识图谱项目,属性,方法,通过一些确定的匹配点（称为锚点）自动发现更多的潜在匹配点，从而达到实现高效实例匹配的目的且无须进行知识图谱划分,文本
,基于分治的实例匹配方法,知识融合,,包含,基于属性规则的分块方法,知识融合
1.基于属性规则的分块方法由于在知识图谱中实例一般都有属性信息，所以根据属性来对实例进行划分，减少实例匹配中的匹配次数以提高匹配的效率，成为一种很自然的思想。,基于属性规则的分块方法,知识融合,属性,方法,由于在知识图谱中实例一般都有属性信息，所以根据属性来对实例进行划分，减少实例匹配中的匹配次数以提高匹配的效率,文本
,基于分治的实例匹配方法,知识融合,,包含,基于索引的分块方法 ,知识融合
,基于索引的分块方法 ,知识融合,属性,方法,受数据库领域中索引分块思想的启发，实例匹配也可以借助实例相关信息进行分块 ,文本
,VMI ,知识图谱项目,,属于,基于分治的实例匹配方法,知识融合
,VMI ,知识图谱项目,属性,创建者,清华大学 ,人物/实验室
,VMI ,知识图谱项目,属性,方法,运用了多重索引与候选集合，其中将向量空间模型和倒排索引技术相结合，实现对实例数据的划分,文本
,基于分治的实例匹配方法,知识融合,,包含,基于聚类的分块方法 ,知识融合
,基于分治算法的大型本体匹配算法 ,知识图谱项目,,属于,基于聚类的分块方法 ,知识融合
,基于分治算法的大型本体匹配算法 ,知识图谱项目,属性,创建者,胡伟 ,人物/实验室
,基于分治算法的大型本体匹配算法 ,知识图谱项目,属性,方法,该方法发展了一种基于结构的划分算法，其处理过程主要包括本体划分、块匹配和匹配结果发现三个过程。这个划分算法将一个本体中的概念聚类为多个小规模的簇，然后通过分配 RDF 声明的方式来构建块。来自不同知识图谱中的块根据事先计算好的锚进行相似性匹配，在这一步中，有着高相似度的映射块将会被选择。最终，虚拟文档和结构匹配两个匹配器将会从所有的映射对中找出匹配结 果。,文本
,基于分治的实例匹配方法,知识融合,,包含,基于局部性的分块方法 ,知识融合
,无须对大规模知识图谱进行分块的知识融合方法,知识图谱项目,,属于,基于局部性的分块方法 ,知识融合
,无须对大规模知识图谱进行分块的知识融合方法,知识图谱项目,属性,创建者,汪鹏和徐宝文,人物/实验室
,无须对大规模知识图谱进行分块的知识融合方法,知识图谱项目,属性,方法,在匹配计算中根据当前得到的匹配结果，及时预测后继相似度计算中可跳过的位置，从而达到提高映射效率的目的,文本
,无须对大规模知识图谱进行分块的知识融合方法,知识图谱项目,属性,特点,同时处理知识图谱中的本体匹配和实例匹配 ,文本
,实例层的融合与匹配,知识融合,,包含,基于学习的实例匹配方法,知识融合
,实例层的融合与匹配,知识融合,属性,方法,利用知识图谱中丰富的网络结构信息和实例相关的信息来训练一个分类模型，从而实现实例匹配,文本
,基于学习的实例匹配方法,知识融合,,包含,实例匹配中的分布式并行处理,知识融合
,实例匹配中的分布式并行处理,知识融合,属性,方法,通过多线程和分布式并发的方法也可以有效提高实例匹配的处理效率,文本
,字符串度量方法,知识融合,,属于,匹配度量,知识融合
,匹配度量,知识融合,,属于,知识匹配,知识融合
,实例层的融合与匹配,知识融合,,属于,知识匹配,知识融合
,只是匹配,知识融合,,属于,知识融合,知识融合
,基于实例的方法,知识图谱项目,,属于,本题映射,知识融合
,基于EM算法的半监督学习框架以自动寻找实例匹配规则,知识融合,,属于,知识匹配,知识融合
,字符串度量方法,知识融合,,实现,iPROMPT,知识图谱项目
,知识融合,知识融合,,包含,知识匹配,知识融合
