input,subject,subject_type,data/object,relation,object,object_type
除了上述针对答案的评价，也有针对解答过程复杂程度的评价，例如Semantic_Tractability[33]，用于反映问答之间的词表差异性；AnswerLocality[34]，答案是否零碎地分布在不同的文本或数据集录中；Derivability34，问题的答案是否是某种确定性答案，还是含蓄的、不确定的描述；Semantic_Complexity，问题涉及的语义复杂程度。,Derivability,知识问答,属性,作用,问题的答案是否是某种确定性答案,文本
除了上述针对答案的评价，也有针对解答过程复杂程度的评价，例如Semantic_Tractability[33]，用于反映问答之间的词表差异性；AnswerLocality[34]，答案是否零碎地分布在不同的文本或数据集录中；Derivability34，问题的答案是否是某种确定性答案，还是含蓄的、不确定的描述；Semantic_Complexity，问题涉及的语义复杂程度。,Semantic_Complexity,知识问答,属性,作用,问题涉及的语义复杂程度,文本
常用的问答指标采用F1（综合正确率和召回率）和P@1（第一个答案是否正确的比率）。,F1,知识问答,属性,内容,综合正确率和召回率,文本
常用的问答指标采用F1（综合正确率和召回率）和P@1（第一个答案是否正确的比率）。,P@1,知识问答,属性,内容,第一个答案是否正确的比率,文本
2.性能评价指标除了功能评价指标，参考UsbeckR等人[35]的评价体系，问答系统从性能角度可以考虑如下指标：（1）问答系统的响应时间（Response_Time）。,问答系统性能评价指标,知识问答,,包含,问答系统的响应时间,知识问答
2.性能评价指标除了功能评价指标，参考UsbeckR等人[35]的评价体系，问答系统从性能角度可以考虑如下指标：（1）问答系统的响应时间（Response_Time）。,问答系统的响应时间,知识问答,属性,英文名,Response_Time,文本
8.4.2问答系统的评价数据集1.TREC_QA：评价IRQATREC_QA[36]是美国标准计量局在1999—2007年针对问答系统设定的年度评价体系，本文关注其问答的核心任务（MAIN_TASK）。,TREC_QA,知识图谱项目,属性,内容,美国标准计量局在1999—2007年针对问答系统设定的年度评价体系，本文关注其问答的核心任务（MAIN_TASK）,文本
评价方法主要是选取大约1000个测试问题，由1～3人标注评价答案的正确性（答案是否正确回答了问题）、精准度（答案中是否包含多余的内容）以及对应文章的支持度（对应的文章是否支持该答案）。,正确性,知识问答,属性,内容,答案是否正确回答了问题,文本
评价方法主要是选取大约1000个测试问题，由1～3人标注评价答案的正确性（答案是否正确回答了问题）、精准度（答案中是否包含多余的内容）以及对应文章的支持度（对应的文章是否支持该答案）。,精准度,知识问答,属性,内容,答案中是否包含多余的内容,文本
评价方法主要是选取大约1000个测试问题，由1～3人标注评价答案的正确性（答案是否正确回答了问题）、精准度（答案中是否包含多余的内容）以及对应文章的支持度（对应的文章是否支持该答案）。,支持度,知识问答,属性,内容,对应的文章是否支持该答案,文本
2.TREC_LIVE_QA：评价CQA社区问答TREC_LIVE_QA也[37]是美国标准计量局在2015—2107年从更真实的网络问答出发，主要面向CQA社区问答解决方案的评价体系。,TREC_LIVE_QA,知识图谱项目,属性,创建者,美国标准计量局,文本
3.QALD：评价KBQAQALD[38]是指2011—2017年的链接数据的问答系统评测（Question_Answering_onLinked_Data），为自然语言问题转化为可用的SPARQL查询以及基于语义万维网标准的知识推理提供了一系列的评价体系和测试数据集，对QALD的工作做了详细介绍。,QALD,知识问答,属性,内容,2011—2017年的链接数据的问答系统评测（Question_Answering_onLinked_Data），为自然语言问题转化为可用的SPARQL查询以及基于语义万维网标准的知识推理提供了一系列的评价体系和测试数据集，对QALD的工作做了详细介绍,文本
QALD的主要任务如下：给定知识库（一个或多个RDF数据集以及其他知识源）和问题（自然语言问题或关键字），返回正确的答案或返回这些答案的SPARQL查询。,QALD,知识问答,属性,目标,给定知识库（一个或多个RDF数据集以及其他知识源）和问题（自然语言问题或关键字），返回正确的答案或返回这些答案的SPARQL查询,文本
4.SQuAD：评价端到端的问答系统解决方案SQuAD[39]是斯坦福大学推出的一个大规模阅读理解数据集，由众多维基百科文章中的众包工作者提出的问题构成，每个问题的答案都是相应阅读段落的一段文字或跨度。,SQuAD,知识图谱项目,属性,创建者,斯坦福大学,文本
SQuAD评价指标主要分两部分：（1）精准匹配。,SQuAD评价指标,知识问答,属性,内容,精准匹配,文本
在此之前，斯坦福大学还发布过Web_Question数据集[41]。,Web_Question,知识图谱项目,属性,创建者,斯坦福大学,文本
在Web_Questions数据集上的F1值为31.3%，后续不少研究者在Web_Questions提出了一些新Jain提出的Factual的有效模型，F1值逐年更新。,Factual的有效模型,知识问答,,来源,Web_Questions,知识问答
5.Quora_QA：评价问题相似度计算Quora于2017年在Kaggle发布的数据集包含约40万个问题对，每个问题包含两个问题ID和原始文本，另外还有一个数字标记这两个问题是否等价，即对应到同一个意图的上。,Quora,知识图谱项目,属性,创建时间,2017年,文本
5.Quora_QA：评价问题相似度计算Quora于2017年在Kaggle发布的数据集包含约40万个问题对，每个问题包含两个问题ID和原始文本，另外还有一个数字标记这两个问题是否等价，即对应到同一个意图的上。,Quora,知识图谱项目,属性,作用,评价问题相似度计算,文本
6.SemEval：词义消歧评测SemEval是由ACL词汇与语义小组组织的词汇与语义计算领域的国际权威技术竞赛。,词义消歧评测SemEval,知识图谱项目,属性,创建者,ACL词汇与语义小组,文本
从1998年开始举办，竞赛包括多方面不同的词汇语义评测任务，如文本语义相似度计算、推特语义分析、空间角色标注、组合名词的自由复述、文本蕴涵识别、多语种的词义消歧等。,词汇语义评测任务,知识问答,属性,内容,推特语义分析任务,文本
从1998年开始举办，竞赛包括多方面不同的词汇语义评测任务，如文本语义相似度计算、推特语义分析、空间角色标注、组合名词的自由复述、文本蕴涵识别、多语种的词义消歧等。,词汇语义评测任务,知识问答,属性,内容,空间角色标注任务,文本
从1998年开始举办，竞赛包括多方面不同的词汇语义评测任务，如文本语义相似度计算、推特语义分析、空间角色标注、组合名词的自由复述、文本蕴涵识别、多语种的词义消歧等。,词汇语义评测任务,知识问答,属性,内容,组合名词的自由复述任务,文本
从1998年开始举办，竞赛包括多方面不同的词汇语义评测任务，如文本语义相似度计算、推特语义分析、空间角色标注、组合名词的自由复述、文本蕴涵识别、多语种的词义消歧等。,词汇语义评测任务,知识问答,属性,内容,文本蕴涵识别任务,文本
从1998年开始举办，竞赛包括多方面不同的词汇语义评测任务，如文本语义相似度计算、推特语义分析、空间角色标注、组合名词的自由复述、文本蕴涵识别、多语种的词义消歧等。,词汇语义评测任务,知识问答,属性,内容,多语种的词义消歧任务,文本
从1998年开始举办，竞赛包括多方面不同的词汇语义评测任务，如文本语义相似度计算、推特语义分析、空间角色标注、组合名词的自由复述、文本蕴涵识别、多语种的词义消歧等。,词汇语义评测任务,知识问答,属性,内容,文本语义相似度计算,文本
分析的定位包括情感分析（情感的强弱、喜怒哀乐等类型的判断、情绪的积极消极以及识别推文中涵盖的多个情感类型）、符号预测（预测推文中可能嵌入的表情图片或颜文字）、反讽语义识别（识别推文中的讽刺表达）。,情感分析,知识问答,属性,内容,情感的强弱、喜怒哀乐等类型的判断、情绪的积极消极以及识别推文中涵盖的多个情感类型,文本
分析的定位包括情感分析（情感的强弱、喜怒哀乐等类型的判断、情绪的积极消极以及识别推文中涵盖的多个情感类型）、符号预测（预测推文中可能嵌入的表情图片或颜文字）、反讽语义识别（识别推文中的讽刺表达）。,符号预测,知识问答,属性,内容,预测推文中可能嵌入的表情图片或颜文字,文本
分析的定位包括情感分析（情感的强弱、喜怒哀乐等类型的判断、情绪的积极消极以及识别推文中涵盖的多个情感类型）、符号预测（预测推文中可能嵌入的表情图片或颜文字）、反讽语义识别（识别推文中的讽刺表达）。,反讽语义识别,知识问答,属性,内容,识别推文中的讽刺表达,文本
一个子任务是多人对话中的人物识别，目标是识别对话中提及的所有人物。,人物识别,知识问答,属性,目标,识别对话中提及的所有人物,文本
另一个子任务则是面向事件的识别以及分析，针对给定的问题，从给定文本中找出问题相关的一个事件或多个事件，以及参与角色之间的关系。,面向事件的识别以及分析,知识问答,属性,目标,针对给定的问题，从给定文本中找出问题相关的一个事件或多个事件，以及参与角色之间的关系,文本
该部分介绍的信息抽取包含关系（关系抽取与分类）、时间（基于语义分析的时间标准化）等。,关系,知识问答,属性,内容,关系抽取与分类,文本
一个困难是现有的自然语言理解技术在处理自然语言的歧义性和复杂性方面还显得比较薄弱。,自然语言理解技术,知识问答,属性,内容,处理自然语言的歧义性和复杂性方面还显得比较薄弱,文本
通常还需要定义一个世界模型（World_Model），来指定词典或本体中词汇的上下位关系和关系参数类型的限制。,世界模型,知识问答,属性,英文名,World_Model,文本
通常还需要定义一个世界模型（World_Model），来指定词典或本体中词汇的上下位关系和关系参数类型的限制。,世界模型,知识问答,属性,目标,指定词典或本体中词汇的上下位关系和关系参数类型的限制,文本
这个过程中的主要挑战在于如何将自然语言表达映射到知识库的查询，也就是Question2Query语义理解。,自然语言表达映射到知识库的查询,知识问答,,等价,Question2Query语义理解,知识问答
图8-20问题到答案的映射过程1.多样的概念映射机制也就是将自然语言表达的查询语义映射知识库的原子查询。,多样的概念映射机制,知识问答,属性,被定义为,将自然语言表达的查询语义映射知识库的原子查询,文本
泛化问题通常可以从词语和句子两个层面来研究。,泛化问题,知识问答,属性,方法,词语和句子两个层面来研究,文本
例如“还活着吗”对应“死亡日期”，这样的平行语料学习不但可以通过基于知识图谱的关系抽取结果来充实，也可以利用深度学习的分布式表示Embedding来计算。,平行语料学习,知识问答,属性,方法,基于知识图谱的关系抽取结果,文本
例如“还活着吗”对应“死亡日期”，这样的平行语料学习不但可以通过基于知识图谱的关系抽取结果来充实，也可以利用深度学习的分布式表示Embedding来计算。,平行语料学习,知识问答,属性,方法,度学习的分布式表示Embedding,文本
主要是判断问题的语义相似度（Question-QuestionSimilarity）[44]，常用思路通常采用语言模型、机器翻译模型、句子主题分析模型、句子结构相似度分析模型、基于知识图谱的句子成分相似度模型等，SemEval的Task1和Task3_SubTaskB[45]都对这一方面的关键技术做了评测。,问题的语义相似度,知识问答,属性,英文名,Question-QuestionSimilarity,文本
主要是判断问题的语义相似度（Question-QuestionSimilarity）[44]，常用思路通常采用语言模型、机器翻译模型、句子主题分析模型、句子结构相似度分析模型、基于知识图谱的句子成分相似度模型等，SemEval的Task1和Task3_SubTaskB[45]都对这一方面的关键技术做了评测。,问题的语义相似度,知识问答,属性,方法,语言模型,文本
主要是判断问题的语义相似度（Question-QuestionSimilarity）[44]，常用思路通常采用语言模型、机器翻译模型、句子主题分析模型、句子结构相似度分析模型、基于知识图谱的句子成分相似度模型等，SemEval的Task1和Task3_SubTaskB[45]都对这一方面的关键技术做了评测。,问题的语义相似度,知识问答,属性,方法,机器翻译模型,文本
主要是判断问题的语义相似度（Question-QuestionSimilarity）[44]，常用思路通常采用语言模型、机器翻译模型、句子主题分析模型、句子结构相似度分析模型、基于知识图谱的句子成分相似度模型等，SemEval的Task1和Task3_SubTaskB[45]都对这一方面的关键技术做了评测。,问题的语义相似度,知识问答,属性,方法,句子主题分析模型,文本
主要是判断问题的语义相似度（Question-QuestionSimilarity）[44]，常用思路通常采用语言模型、机器翻译模型、句子主题分析模型、句子结构相似度分析模型、基于知识图谱的句子成分相似度模型等，SemEval的Task1和Task3_SubTaskB[45]都对这一方面的关键技术做了评测。,问题的语义相似度,知识问答,属性,方法,句子结构相似度分析模型,文本
主要是判断问题的语义相似度（Question-QuestionSimilarity）[44]，常用思路通常采用语言模型、机器翻译模型、句子主题分析模型、句子结构相似度分析模型、基于知识图谱的句子成分相似度模型等，SemEval的Task1和Task3_SubTaskB[45]都对这一方面的关键技术做了评测。,问题的语义相似度,知识问答,属性,方法,基于知识图谱的句子成分相似度模型等，,文本
8.5.2基于模板的方法基于模板（Template）或模式（Pattern）的问答系统定义了一组带变量的模板，直接匹配问题文本形成查询表达式。,模板,知识问答,属性,英文名,Template,文本
8.5.2基于模板的方法基于模板（Template）或模式（Pattern）的问答系统定义了一组带变量的模板，直接匹配问题文本形成查询表达式。,模式,知识问答,属性,英文名,Pattern,文本
8.5.2基于模板的方法基于模板（Template）或模式（Pattern）的问答系统定义了一组带变量的模板，直接匹配问题文本形成查询表达式。,基于模板（Template）或模式（Pattern）的问答系统,知识问答,属性,作用,定义了一组带变量的模板，直接匹配问题文本形成查询表达式,文本
TBSL中的模板定义为SPARQL查询模板。,TBSL方模板,知识问答,属性,被定义为,SPARQL查询模板,知识问答
图8-22典型的TBSL框架流程TBSL方法有两个重要的步骤：模板生成和模板实例化。,TBSL方法,知识问答,,包含,模板生成,知识问答
图8-22典型的TBSL框架流程TBSL方法有两个重要的步骤：模板生成和模板实例化。,TBSL方法,知识问答,,包含,模板实例化,知识问答
因此，TBSL就查询模板的排序也提出了一种方法：首先，每个实体根据字符串相似度以及显著度获得一个打分；其次，根据填充槽的多个实体的平均打分得到一个查询模板的分值。,查询模板的排序,知识问答,属性,方法,每个实体根据字符串相似度以及显著度获得一个打分,文本
因此，TBSL就查询模板的排序也提出了一种方法：首先，每个实体根据字符串相似度以及显著度获得一个打分；其次，根据填充槽的多个实体的平均打分得到一个查询模板的分值。,查询模板的排序,知识问答,属性,方法,根据填充槽的多个实体的平均打分得到一个查询模板的分值,文本
模板实例化步骤将自然语言问句与知识库中的本体概念建立映射。,模板实例化步骤,知识问答,属性,作用,将自然语言问句与知识库中的本体概念建立映射,文本
对于Resources和Classes，实体识别的常用方法主要有两点，一是用WordNet定义知识库中标签的同义词，二是计算字符串间的相似度。,实体识别,知识问答,属性,方法,用WordNet定义知识库中标签的同义词,文本
对于Resources和Classes，实体识别的常用方法主要有两点，一是用WordNet定义知识库中标签的同义词，二是计算字符串间的相似度。,实体识别,知识问答,属性,方法,计算字符串间的相似度,文本
离线过程（Offline_Procedure）侧重基于问题生成模板。,离线过程,知识问答,属性,英文名,Offline_Procedure,文本
离线过程（Offline_Procedure）侧重基于问题生成模板。,离线过程,知识问答,属性,方法,侧重基于问题生成模板,文本
"离线过程采用E-M方法计算条件概率分布P（p|t）,p为属性，t为模板。",离线过程,知识问答,属性,方法,"E-M方法计算条件概率分布P（p|t）,p为属性，t为模板",文本
在线过程（Online_Procedure）侧重模板选择。,在线过程,知识问答,属性,英文名,Online_Procedure,文本
在线过程（Online_Procedure）侧重模板选择。,在线过程,知识问答,属性,方法,侧重模板选择,文本
总的来说，基于模板方法的优点是模板查询的响应速度快、准确率较高，可以回答相对复杂的复合问题，而缺点是模板结构通常无法与真实的用户问题相匹配。,基于模板方法,知识问答,属性,特点,响应速度快、准确率较高，可以回答相对复杂的复合问题,文本
总的来说，基于模板方法的优点是模板查询的响应速度快、准确率较高，可以回答相对复杂的复合问题，而缺点是模板结构通常无法与真实的用户问题相匹配。,基于模板方法,知识问答,属性,特点,模板结构通常无法与真实的用户问题相匹配,文本
8.5.3基于语义解析的方法基于语义解析的方法是指通过对自然语言查询的语法分析，将查询转换成逻辑表达式，然后利用知识库的语义信息将逻辑表达式转换成知识库查询，最终通过查询知识库得到查询结果。,基于语义解析的方法,知识问答,属性,被定义为,通过对自然语言查询的语法分析，将查询转换成逻辑表达式，然后利用知识库的语义信息将逻辑表达式转换成知识库查询，最终通过查询知识库得到查询结果,文本
逻辑表达式是面向知识库的结构化查询，用于查找知识库中的实体及实体关系等知识。,逻辑表达式,知识问答,属性,作用,面向知识库的结构化查询，用于查找知识库中的实体及实体关系等知识,文本
相比于模板预先生成且固定的表达方式，逻辑表达式作为人工智能知识表示的经典传承，具备更完备、灵活的知识查询生成体系，包括带参数的原子逻辑表达式，以及基于操作组合的复杂逻辑表达式。,逻辑表达式,知识问答,属性,特点,具备更完备、灵活的知识查询生成体系，包括带参数的原子逻辑表达式，以及基于操作组合的复杂逻辑表达式,文本
原子级别的逻辑表达式通常可分为一元形式（unary）与二元形式（binary），其中一元形式匹配知识库中的实体，二元形式匹配实体之间的二元关系。,原子级别的逻辑表达式,知识问答,,包含,一元形式,知识问答
原子级别的逻辑表达式通常可分为一元形式（unary）与二元形式（binary），其中一元形式匹配知识库中的实体，二元形式匹配实体之间的二元关系。,原子级别的逻辑表达式,知识问答,,包含,二元形式,知识问答
原子级别的逻辑表达式通常可分为一元形式（unary）与二元形式（binary），其中一元形式匹配知识库中的实体，二元形式匹配实体之间的二元关系。,一元形式,知识问答,属性,英文名,unary,文本
原子级别的逻辑表达式通常可分为一元形式（unary）与二元形式（binary），其中一元形式匹配知识库中的实体，二元形式匹配实体之间的二元关系。,二元形式,知识问答,属性,英文名,binary,文本
,知识问答,知识问答,,包含,知识问答系统,知识问答
,知识问答系统,知识问答,,包含,NLIDB,知识图谱项目
,NLIDB,知识图谱项目,,包含,早期NLIDB型问答系统的设计思想,知识问答
,NLIDB,知识图谱项目,,包含,实体识别 ,知识问答
,NLIDB,知识图谱项目,,包含,语义理解,知识问答
,NLIDB,知识图谱项目,,包含,回答问题,知识问答
,基于知识库的问答系统,知识问答,,包含,KBQA的核心问题,知识问答
,基于知识库的问答系统,知识问答,属性,英文名,KBQA（Knowledge-Based Question Answering）,知识问答
,知识问答系统,知识问答,,包含,基于常见问答对,知识问答
,知识问答系统,知识问答,,包含,社区问答,知识问答
,知识问答系统,知识问答,,包含,基于知识库的问答系统,知识问答
,基于知识库的问答系统,知识问答,,包含,Question2Query步骤,知识问答
,知识问答系统前沿技术,知识问答,,包含,基于模版的方法,知识问答
,知识问答系统前沿技术,知识问答,,包含,基于语义解析的方法,知识问答
,知识问答系统前沿技术,知识问答,,包含,基于深度学习的知识问答,知识问答
,基于深度学习的知识问答,知识问答,,包含,基于深度学习的传统问答模块优化,知识问答
,基于深度学习的知识问答,知识问答,,包含,基于深度学习的端到端问答模型,知识问答
,逻辑表达式生成过程中的问题,知识问答,,包含,资源映射,知识问答
,逻辑表达式生成过程中的问题,知识问答,,包含,桥接操作,知识问答
,逻辑表达式生成过程中的问题,知识问答,,包含,组合操作,知识问答
,逻辑表达式生成过程中的问题,知识问答,,包含,候选逻辑表达式评估,知识问答
资源映射即将自然语言查询中的短语映射到知识库的资源（类别、关系、实体等），根据处理难度分为简单映射和复杂映射两类。,资源映射,知识问答,属性,被定义为,将自然语言查询中的短语映射到知识库的资源,文本
,资源映射,知识问答,,包含,简单映射,知识问答
,资源映射,知识问答,,包含,复杂映射,知识问答
简单映射是指字符形式上比较相似的，一般可以通过字符串相似度匹配来找到映射关系，例如“出生”和“出生地”的映射。,简单映射,知识问答,属性,被定义为,字符形式上比较相似的,文本
,简单映射,知识问答,属性,方法,可以通过字符串相似度匹配来找到映射关系,文本
复杂映射是指无法通过字符串匹配找到对应关系的映射，例如“老婆”与“配偶”的映射，这类映射在实际问答中出现的概率更高，一般可以采用基于统计的方法来找到映射关系。,复杂映射,知识问答,属性,被定义为,无法通过字符串匹配找到对应关系的映射,文本
,复杂映射,知识问答,属性,方法,基于统计的方法来找到映射关系,文本
逻辑表达式生成即自底向上自动地将自然语言查询解析为语法树，语法树的根节点即是最终对应的逻辑表达式。,逻辑表达式生成,知识问答,属性,被定义为,自底向上自动地将自然语言查询解析为语法树，语法树的根节点即是最终对应的逻辑表达式。,文本
,逻辑表达式生成,知识问答,,包含,逻辑表达式生成过程中的问题,知识问答
,桥接操作,知识问答,属性,被定义为,补充一个额外的二元关系将词两端的逻辑表达式连接起来,文本
,组合操作,知识问答,属性,被定义为,逻辑表达式间的连接、求交集以及聚合三种操作,文本
（4）候选逻辑表达式评估。,候选逻辑表达式评估,知识问答,属性,被定义为,知识图谱/知识表示/知识存储/知识抽取/知识融合/知识推理/语义搜索/知识问答/知识图谱项目,文本
即训练一个分类器，计算每一种候选逻辑表达式的概率，DiscriminativeLog-Linear模型，最终实现逻辑表达式的筛选。,逻辑表达式筛选,知识问答,属性,被定义为,训练一个分类器，计算每一种候选逻辑表达式的概率,文本
8.5.5基于深度学习的端到端问答模型端到端的深度学习问答模型将问题和知识库中的信息均转化为向量表示，通过向量间的相似度计算的方式完成用户问题与知识库答案的匹配。,基于深度学习的知识问答,知识问答,属性,方法,将问题和知识库中的信息均转化为向量表示，通过向量间的相似度计算的方式完成用户问题与知识库答案的匹配,文本
,知识问答系统前沿技术,知识问答,,实现,知识问答,知识问答
,逻辑表达式生成过程中的问题,知识问答,,来源,逻辑表达式,知识问答
,逻辑表达式,知识问答,,实现,知识问答,知识问答
,原子级别的逻辑表达式,知识问答,,属于,逻辑表达式,知识问答
,逻辑表达式,知识问答,,实现,知识问答,知识问答
,逻辑表达式筛选,知识问答,,属于,逻辑表达式,知识问答
,TREC,知识图谱项目,,实现,知识问答,知识问答
,问答系统的功能评价,知识问答,,属于,问答系统,知识问答
,问答系统的响应时间,知识问答,,属于,问答系统,知识问答
,问答系统,知识问答,,实现,知识问答,知识问答
,模板,知识问答,,属于,基于模板（Template）或模式（Pattern）的问答系统,知识问答
,模式,知识问答,,属于,基于模板（Template）或模式（Pattern）的问答系统,知识问答
,基于模板（Template）或模式（Pattern）的问答系统,知识问答,,属于,问答系统,知识问答
,情感分析,知识问答,,属于,自然语言理解技术,知识问答
,平行语料学习,知识问答,,属于,自然语言理解技术,知识问答
,机器学习模型,知识问答,,实现,人物识别,知识问答
,自然语言理解技术,知识问答,,属于,机器学习,知识问答
,分布式存储,知识问答,,属于,分布式,知识问答
,分布式,知识问答,,属于,机器学习,知识问答
,深度学习方法,知识问答,,属于,机器学习,知识问答
,机器学习模型,知识问答,,属于,机器学习,知识问答
,自然语言表达映射到知识库的查询,知识问答,,实现,自然语言理解技术,知识问答
,模板实例化步骤,知识问答,,属于,模板,知识问答
,TBSL方模板,知识问答,,属于,TBSL,知识问答
,TBSL,知识问答,,实现,知识问答,知识问答
,查询模板的排序,知识问答,,属于,模板,知识问答
,TBSL方法,知识问答,,属于,TBSL,知识问答
,离线过程,知识问答,,属于,过程,知识问答
,世界模型,知识问答,,属于,模型,知识问答
,符号预测,知识问答,,属于,深度学习方法,知识问答
,词汇语义评测任务,知识问答,,属于,自然语言理解技术,知识问答
,图数据库,知识问答,,属于,数据库,知识问答
,端到端的问答系统,知识问答,,属于,自然语言理解技术,知识问答
,传统的知识问答过程,知识问答,,属于,问答系统,知识问答
,评价指标,知识问答,,属于,机器学习,知识问答
,深度神经网络模型,知识问答,,属于,深度学习方法,知识问答
,开放问答系统数据源,知识问答,,属于,问答系统,知识问答
,MRL语言,知识问答,,属于,机器人的语言,知识问答
,实体识别,知识问答,,实现,问答系统,知识问答
,答案处理,知识问答,,属于,问答系统,知识问答
,问题焦点,知识问答,,属于,答案处理,知识问答
,领域相关的问答系统,知识问答,,属于,问答系统,知识问答
,ISI_QA问题类型分类体系及实例,知识问答,,属于,问题分类体系,知识问答
,问题分类体系,知识问答,,属于,问题分类,知识问答
,机器学习,知识问答,,实现,知识问答,知识问答
,KBDA,知识问答,,属于,知识库问答,知识问答
,知识库问答,知识问答,,属于,问答系统,知识问答
,模块化的流水线,知识问答,,实现,问答系统,知识问答
,实体分类映射,知识问答,,属于,实体识别 ,知识问答
,F1,知识问答,,属于,评价指标,知识问答
,非事实性问题,知识问答,,属于,问题类别,知识问答
,问题类别,知识问答,,属于,问答系统,知识问答
,精准度,知识问答,,属于,评价指标,知识问答
,Semantic_Complexity,知识问答,,属于,Semantic,知识问答
,Semantic_Tractability,知识问答,,属于,Semantic,知识问答
,Derivability,知识问答,,属于,评价指标,知识问答
,DeepQA:IRQA主导的混合框架,知识问答,,属于,问答系统,知识问答
,SPARQL表达查询,知识问答,,属于,SPARQL,知识问答
,记忆网络,知识问答,,属于,机器学习,知识问答
,数据库查询,知识问答,,属于,数据库,知识问答
,信息检索,知识问答,,属于,知识问答,知识问答
,问答,知识问答,,包含,知识问答,知识问答
,信息检索技术,知识问答,,属于,信息检索,知识问答
,智能助理,知识问答,,属于,机器学习,知识问答
,自然语言查询,知识问答,,属于,自然语言理解技术,知识问答
,领域无关的问答系统,知识问答,,属于,问答系统,知识问答
,文本类知识库,知识问答,,属于,知识库,知识问答
,结构化知识,知识问答,,属于,知识,知识问答
,知识库,知识问答,,来源,知识,知识问答
,段落检索与排序,知识问答,,属于,信息检索,知识问答
,基于信息检索的问答系统,知识问答,,来源,信息检索,知识问答
,KBQA,知识图谱项目,,属于,知识图谱项目,知识图谱项目
,QALD,知识问答,,属于,问答系统模型,知识问答
,问答系统模型,知识问答,,属于,问答系统,知识问答
,问题主题,知识问答,,属于,问答系统,知识问答
,问题类型,知识问答,,等价,问题类别,知识问答
,机器人的语言,知识问答,,实现,知识问答,知识问答
,知识问答智能体,知识问答,,属于,知识问答,知识问答
,问题类型,知识问答,,属于,知识问答,知识问答
,基于模板方法,知识问答,,来源,模板,知识问答
,模型,知识问答,,包含,问答系统模型,知识问答
,在线过程,知识问答,,属于,过程,知识问答
,泛化问题,知识问答,,属于,问题类别,知识问答
,反讽语义识别,知识问答,,属于,自然语言理解技术,知识问答
,面向事件的识别以及分析,知识问答,,属于,自然语言理解技术,知识问答
,Semantic,知识问答,,实现,语义识别,知识问答
,语义识别,知识问答,,属于,自然语言理解技术,知识问答
,三元组特征,知识问答,,属于,RDF,知识问答
,分类器技术,知识问答,,属于,机器学习,知识问答
,平行语料模型,知识问答,,属于,模型,知识问答
,谓语predicate,知识问答,,属于,自然语言理解技术,知识问答
,命名实体识别与消解歧义,知识问答,,属于,实体识别 ,知识问答
,答案评价,知识问答,,属于,评价指标,知识问答
,P@1,知识问答,,属于,评价指标,知识问答
,正确性,知识问答,,属于,评价指标,知识问答
,SQuAD,知识图谱项目,,属于,知识图谱项目,知识图谱项目
,TREC_LIVE_QA,知识图谱项目,,属于,知识图谱项目,知识图谱项目
,TREC_LIVE_QA,知识问答,,属于,TREC_QA,知识图谱项目
,支持度,知识问答,,属于,评价指标,知识问答
,SQuAD评价指标,知识问答,,来源,SQuAD,知识图谱项目
,SQuAD评价指标,知识问答,,属于,评价指标,知识问答
,Web_Question,知识图谱项目,,属于,知识图谱项目,知识图谱项目
,Web_Questions,知识问答,,等价,Web_Questions,知识图谱项目
,词义消歧评测SemEval,知识图谱项目,,属于,自然语言理解技术,知识问答
,Quora,知识图谱项目,,包含,Web_Question,知识图谱项目
,问题的语义相似度,知识问答,,属于,评价指标,知识问答
,关系,知识问答,,属于,概念,知识问答
,过程,知识问答,,属于,概念,知识问答
,概念,知识问答,,属于,知识问答,知识问答
,多样的概念映射机制,知识问答,,来源,概念,知识问答
,Web_Questions,知识图谱项目,,属于,知识图谱项目,知识图谱项目
,问题分类,知识问答,,来源,问题类型,知识问答
,Web_Questions,知识问答,,等价,Web_Questions,知识图谱项目
,AnswerLocality,知识问答,,属于,评价指标,知识问答
,实体关系映射,知识问答,,属于,自然语言理解技术,知识问答
,最终答案,知识问答,,属于,候选答案生成,知识问答
,新的答案候选集,知识问答,,属于,候选答案生成,知识问答
,DLDB,知识图谱项目,,属于,知识图谱项目,知识图谱项目
